Lugar de residencia;Medida;Valor;
Cerro de Andévalo (El);Confirmados < 14 días;;
Zarza-Perrunal (La);Población;1267;
Zarza-Perrunal (La);Confirmados total;;
Zarza-Perrunal (La);Defunciones total;;
Zarza-Perrunal (La);Confirmados < 14 días;;
Cortegana;Población;13771;
Cortegana;Confirmados total;7;
Cortegana;Defunciones total;1;
Cortegana;Confirmados < 14 días;1;
Almonaster la Real;Población;1819;
Almonaster la Real;Confirmados total;1;
Almonaster la Real;Defunciones total;1;
Almonaster la Real;Confirmados < 14 días;0;
Aroche;Población;3073;
Aroche;Confirmados total;1;
Aroche;Defunciones total;;
Aroche;Confirmados < 14 días;0;
Cortegana;Población;4666;
Cortegana;Confirmados total;3;
Cortegana;Defunciones total;;
Cortegana;Confirmados < 14 días;1;
Jabugo;Población;2250;
Jabugo;Confirmados total;;
Jabugo;Defunciones total;;
Jabugo;Confirmados < 14 días;;
Nava (La);Población;266;
Nava (La);Confirmados total;;
Nava (La);Defunciones total;;
Nava (La);Confirmados < 14 días;;
Rosal de la Frontera;Población;1697;
Rosal de la Frontera;Confirmados total;2;
Rosal de la Frontera;Defunciones total;;
Rosal de la Frontera;Confirmados < 14 días;0;
Cumbres Mayores;Población;4225;
Cumbres Mayores;Confirmados total;3;
Cumbres Mayores;Defunciones total;;
Cumbres Mayores;Confirmados < 14 días;0;
Cañaveral de León;Población;403;
Cañaveral de León;Confirmados total;;
Cañaveral de León;Defunciones total;;
Cañaveral de León;Confirmados < 14 días;;
Cumbres de Enmedio;Población;56;
Cumbres de Enmedio;Confirmados total;;
Cumbres de Enmedio;Defunciones total;;
Cumbres de Enmedio;Confirmados < 14 días;;
Cumbres de San Bartolomé;Población;381;
Cumbres de San Bartolomé;Confirmados total;1;
Cumbres de San Bartolomé;Defunciones total;;
Cumbres de San Bartolomé;Confirmados < 14 días;0;
Cumbres Mayores;Población;1755;
Cumbres Mayores;Confirmados total;2;
Cumbres Mayores;Defunciones total;;
Cumbres Mayores;Confirmados < 14 días;0;
Encinasola;Población;1305;
Encinasola;Confirmados total;;
Encinasola;Defunciones total;;
Encinasola;Confirmados < 14 días;;
Hinojales;Población;325;
Hinojales;Confirmados total;;
Hinojales;Defunciones total;;
Hinojales;Confirmados < 14 días;;
Minas de Riotinto;Población;15400;
Minas de Riotinto;Confirmados total;28;
Minas de Riotinto;Defunciones total;3;
Minas de Riotinto;Confirmados < 14 días;3;
Berrocal;Población;312;
Berrocal;Confirmados total;;
Berrocal;Defunciones total;;
Berrocal;Confirmados < 14 días;;
Campillo (El);Población;2023;
Campillo (El);Confirmados total;1;
Campillo (El);Defunciones total;;
Campillo (El);Confirmados < 14 días;0;
Campofrío;Población;675;
Campofrío;Confirmados total;2;
Campofrío;Defunciones total;;
Campofrío;Confirmados < 14 días;0;
Granada de Río-Tinto (La);Población;239;
Granada de Río-Tinto (La);Confirmados total;;
Granada de Río-Tinto (La);Defunciones total;;
Granada de Río-Tinto (La);Confirmados < 14 días;;
Minas de Riotinto;Población;3848;
Minas de Riotinto;Confirmados total;5;
Minas de Riotinto;Defunciones total;1;
Minas de Riotinto;Confirmados < 14 días;2;
Nerva;Población;5235;
Nerva;Confirmados total;11;
Nerva;Defunciones total;2;
Nerva;Confirmados < 14 días;0;
Zalamea la Real;Población;3068;
Zalamea la Real;Confirmados total;9;
Zalamea la Real;Defunciones total;;
Zalamea la Real;Confirmados < 14 días;1;
Valverde del Camino;Población;12820;
Valverde del Camino;Confirmados total;18;
Valverde del Camino;Defunciones total;;
Valverde del Camino;Confirmados < 14 días;4;
Valverde del Camino;Población;12820;
Valverde del Camino;Confirmados total;18;
Valverde del Camino;Defunciones total;;
Valverde del Camino;Confirmados < 14 días;4;
Condado-Campiña;Población;155057;
Condado-Campiña;Confirmados total;89;
Condado-Campiña;Defunciones total;10;
Condado-Campiña;Confirmados < 14 días;5;
Almonte;Población;24191;
Almonte;Confirmados total;9;
Almonte;Defunciones total;;
Almonte;Confirmados < 14 días;0;
Almonte;Población;24191;
Almonte;Confirmados total;9;
Almonte;Defunciones total;;
Almonte;Confirmados < 14 días;0;
Bollullos Par del Condado;Población;14272;
Bollullos Par del Condado;Confirmados total;7;
Bollullos Par del Condado;Defunciones total;;
Bollullos Par del Condado;Confirmados < 14 días;2;
Bollullos Par del Condado;Población;14272;
Bollullos Par del Condado;Confirmados total;7;
Bollullos Par del Condado;Defunciones total;;
Bollullos Par del Condado;Confirmados < 14 días;2;
Campiña Norte;Población;24641;
Campiña Norte;Confirmados total;33;
Campiña Norte;Defunciones total;4;
Campiña Norte;Confirmados < 14 días;1;
Beas;Población;4257;
Beas;Confirmados total;3;
Beas;Defunciones total;;
Beas;Confirmados < 14 días;0;
Lucena del Puerto;Población;3371;
Lucena del Puerto;Confirmados total;3;
Lucena del Puerto;Defunciones total;1;
Lucena del Puerto;Confirmados < 14 días;0;
San Juan del Puerto;Población;9300;
San Juan del Puerto;Confirmados total;13;
San Juan del Puerto;Defunciones total;;
San Juan del Puerto;Confirmados < 14 días;1;
Trigueros;Población;7713;
Trigueros;Confirmados total;14;
Trigueros;Defunciones total;3;
Trigueros;Confirmados < 14 días;0;
Campiña Sur;Población;33377;
Campiña Sur;Confirmados total;10;
Campiña Sur;Defunciones total;3;
Campiña Sur;Confirmados < 14 días;0;
Moguer;Población;22088;
Moguer;Confirmados total;7;
Moguer;Defunciones total;2;
Moguer;Confirmados < 14 días;0;
Palos de la Frontera;Población;11289;
Palos de la Frontera;Confirmados total;3;
Palos de la Frontera;Defunciones total;1;
Palos de la Frontera;Confirmados < 14 días;0;
Condado Occidental;Población;18030;
Condado Occidental;Confirmados total;1;
Condado Occidental;Defunciones total;;
Condado Occidental;Confirmados < 14 días;0;
Bonares;Población;6058;
Bonares;Confirmados total;;
Bonares;Defunciones total;;
Bonares;Confirmados < 14 días;;
Niebla;Población;4117;
Niebla;Confirmados total;;
Niebla;Defunciones total;;
Niebla;Confirmados < 14 días;;
Rociana del Condado;Población;7855;
Rociana del Condado;Confirmados total;1;
Rociana del Condado;Defunciones total;;
Rociana del Condado;Confirmados < 14 días;0;
Gibraleón;Población;16343;
Gibraleón;Confirmados total;7;
Gibraleón;Defunciones total;1;
Gibraleón;Confirmados < 14 días;0;
Gibraleón;Población;12607;
Gibraleón;Confirmados total;5;
Gibraleón;Defunciones total;1;
Gibraleón;Confirmados < 14 días;0;
San Bartolomé de la Torre;Población;3736;
San Bartolomé de la Torre;Confirmados total;2;
San Bartolomé de la Torre;Defunciones total;;
San Bartolomé de la Torre;Confirmados < 14 días;0;
La Palma del Condado;Población;24203;
La Palma del Condado;Confirmados total;22;
La Palma del Condado;Defunciones total;2;
La Palma del Condado;Confirmados < 14 días;2;
Escacena del Campo;Población;2284;
Escacena del Campo;Confirmados total;1;
Escacena del Campo;Defunciones total;;
Escacena del Campo;Confirmados < 14 días;0;
Manzanilla;Población;2135;
Manzanilla;Confirmados total;3;
Manzanilla;Defunciones total;;
Manzanilla;Confirmados < 14 días;1;
Palma del Condado (La);Población;10761;
Palma del Condado (La);Confirmados total;11;
Palma del Condado (La);Defunciones total;1;
Palma del Condado (La);Confirmados < 14 días;1;
Paterna del Campo;Población;3509;
Paterna del Campo;Confirmados total;4;
Paterna del Campo;Defunciones total;1;
Paterna del Campo;Confirmados < 14 días;0;
Villalba del Alcor;Población;3338;
Villalba del Alcor;Confirmados total;2;
Villalba del Alcor;Defunciones total;;
Villalba del Alcor;Confirmados < 14 días;0;
Villarrasa;Población;2176;
Villarrasa;Confirmados total;1;
Villarrasa;Defunciones total;;
Villarrasa;Confirmados < 14 días;0;
Huelva-Costa;Población;288115;
Huelva-Costa;Confirmados total;220;
Huelva-Costa;Defunciones total;18;
Huelva-Costa;Confirmados < 14 días;26;
Aljaraque;Población;21260;
Aljaraque;Confirmados total;21;
Aljaraque;Defunciones total;;
Aljaraque;Confirmados < 14 días;1;
Aljaraque;Población;21260;
Aljaraque;Confirmados total;21;
Aljaraque;Defunciones total;;
Aljaraque;Confirmados < 14 días;1;
Andévalo Occidental;Población;14864;
Andévalo Occidental;Confirmados total;21;
Andévalo Occidental;Defunciones total;2;
Andévalo Occidental;Confirmados < 14 días;1;
Almendro (El);Población;826;
Almendro (El);Confirmados total;3;
Almendro (El);Defunciones total;;
Almendro (El);Confirmados < 14 días;0;
Alosno;Población;3923;
Alosno;Confirmados total;2;
Alosno;Defunciones total;1;
Alosno;Confirmados < 14 días;0;
Cabezas Rubias;Población;730;
Cabezas Rubias;Confirmados total;;
Cabezas Rubias;Defunciones total;;
Cabezas Rubias;Confirmados < 14 días;;
Granado (El);Población;516;
Granado (El);Confirmados total;1;
Granado (El);Defunciones total;;
Granado (El);Confirmados < 14 días;0;
Paymogo;Población;1159;
Paymogo;Confirmados total;1;
Paymogo;Defunciones total;;
Paymogo;Confirmados < 14 días;0;
Puebla de Guzmán;Población;3073;
Puebla de Guzmán;Confirmados total;3;
Puebla de Guzmán;Defunciones total;;
Puebla de Guzmán;Confirmados < 14 días;0;
Sanlúcar de Guadiana;Población;409;
Sanlúcar de Guadiana;Confirmados total;;
Sanlúcar de Guadiana;Defunciones total;;
Sanlúcar de Guadiana;Confirmados < 14 días;;
Santa Bárbara de Casa;Población;1035;
Santa Bárbara de Casa;Confirmados total;6;
Santa Bárbara de Casa;Defunciones total;1;
Santa Bárbara de Casa;Confirmados < 14 días;0;
Villanueva de las Cruces;Población;373;
Villanueva de las Cruces;Confirmados total;;
Villanueva de las Cruces;Defunciones total;;
Villanueva de las Cruces;Confirmados < 14 días;;
Villanueva de los Castillejos;Población;2820;
Villanueva de los Castillejos;Confirmados total;5;
Villanueva de los Castillejos;Defunciones total;;
Villanueva de los Castillejos;Confirmados < 14 días;1;
Ayamonte;Población;20946;
Ayamonte;Confirmados total;5;
Ayamonte;Defunciones total;1;
Ayamonte;Confirmados < 14 días;1;
Ayamonte;Población;20946;
Ayamonte;Confirmados total;5;
Ayamonte;Defunciones total;1;
Ayamonte;Confirmados < 14 días;1;
Cartaya;Población;19974;
Cartaya;Confirmados total;3;
Cartaya;Defunciones total;1;
Cartaya;Confirmados < 14 días;0;
Cartaya;Población;19974;
Cartaya;Confirmados total;3;
Cartaya;Defunciones total;1;
Cartaya;Confirmados < 14 días;0;
Huelva (zbs);Población;143663;
Huelva (zbs);Confirmados total;154;
Huelva (zbs);Defunciones total;12;
Huelva (zbs);Confirmados < 14 días;20;
Huelva (capital);Población;143663;
Huelva (capital);Confirmados total;154;
Huelva (capital);Defunciones total;12;
Huelva (capital);Confirmados < 14 días;20;
Isla Cristina;Población;21264;
Isla Cristina;Confirmados total;4;
Isla Cristina;Defunciones total;1;
Isla Cristina;Confirmados < 14 días;1;
Isla Cristina;Población;21264;
Isla Cristina;Confirmados total;4;
Isla Cristina;Defunciones total;1;
Isla Cristina;Confirmados < 14 días;1;
Lepe;Población;30902;
Lepe;Confirmados total;6;
Lepe;Defunciones total;;
Lepe;Confirmados < 14 días;1;
Lepe;Población;27431;
Lepe;Confirmados total;6;
Lepe;Defunciones total;;
Lepe;Confirmados < 14 días;1;
San Silvestre de Guzmán;Población;623;
San Silvestre de Guzmán;Confirmados total;;
San Silvestre de Guzmán;Defunciones total;;
San Silvestre de Guzmán;Confirmados < 14 días;;
Villablanca;Población;2848;
Villablanca;Confirmados total;;
Villablanca;Defunciones total;;
Villablanca;Confirmados < 14 días;;
Punta UmbrÍa;Población;15242;
Punta UmbrÍa;Confirmados total;6;
Punta UmbrÍa;Defunciones total;1;
Punta UmbrÍa;Confirmados < 14 días;1;
Punta Umbría;Población;15242;
Punta Umbría;Confirmados total;6;
Punta Umbría;Defunciones total;1;
Punta Umbría;Confirmados < 14 días;1;
Jaén;Población;633564;
Jaén;Confirmados total;1434;
Jaén;Defunciones total;155;
Jaén;Confirmados < 14 días;126;
Jaén Sur;Población;90904;
Jaén Sur;Confirmados total;110;
Jaén Sur;Defunciones total;22;
Jaén Sur;Confirmados < 14 días;5;
Alcalá la Real;Población;27238;
Alcalá la Real;Confirmados total;52;
Alcalá la Real;Defunciones total;12;
Alcalá la Real;Confirmados < 14 días;1;
Alcalá la Real;Población;21605;
Alcalá la Real;Confirmados total;41;
Alcalá la Real;Defunciones total;11;
Alcalá la Real;Confirmados < 14 días;1;
Castillo de Locubín;Población;4058;
Castillo de Locubín;Confirmados total;7;
Castillo de Locubín;Defunciones total;1;
Castillo de Locubín;Confirmados < 14 días;0;
Frailes;Población;1575;
Frailes;Confirmados total;4;
Frailes;Defunciones total;;
Frailes;Confirmados < 14 días;0;
Alcaudete;Población;10498;
Alcaudete;Confirmados total;8;
Alcaudete;Defunciones total;2;
Alcaudete;Confirmados < 14 días;2;
Alcaudete;Población;10498;
Alcaudete;Confirmados total;8;
Alcaudete;Defunciones total;2;
Alcaudete;Confirmados < 14 días;2;
Martos;Población;27988;
Martos;Confirmados total;21;
Martos;Defunciones total;5;
Martos;Confirmados < 14 días;1;
Fuensanta de Martos;Población;3074;
Fuensanta de Martos;Confirmados total;1;
Fuensanta de Martos;Defunciones total;;
Fuensanta de Martos;Confirmados < 14 días;0;
Martos;Población;24215;
Martos;Confirmados total;20;
Martos;Defunciones total;5;
Martos;Confirmados < 14 días;1;
Santiago de Calatrava;Población;699;
Santiago de Calatrava;Confirmados total;;
Santiago de Calatrava;Defunciones total;;
Santiago de Calatrava;Confirmados < 14 días;;
Porcuna;Población;10519;
Porcuna;Confirmados total;6;
Porcuna;Defunciones total;1;
Porcuna;Confirmados < 14 días;0;
Higuera de Calatrava;Población;619;
Higuera de Calatrava;Confirmados total;;
Higuera de Calatrava;Defunciones total;;
Higuera de Calatrava;Confirmados < 14 días;;
Lopera;Población;3665;
Lopera;Confirmados total;1;
Lopera;Defunciones total;;
Lopera;Confirmados < 14 días;0;
Porcuna;Población;6235;
Porcuna;Confirmados total;5;
Porcuna;Defunciones total;1;
Porcuna;Confirmados < 14 días;0;
Torredonjimeno;Población;14661;
Torredonjimeno;Confirmados total;23;
Torredonjimeno;Defunciones total;2;
Torredonjimeno;Confirmados < 14 días;1;
Torredonjimeno;Población;13696;
Torredonjimeno;Confirmados total;20;
Torredonjimeno;Defunciones total;2;
Torredonjimeno;Confirmados < 14 días;0;
Villardompardo;Población;965;
Villardompardo;Confirmados total;3;
Villardompardo;Defunciones total;;
Villardompardo;Confirmados < 14 días;1;
Jaén (distrito);Población;197150;
Jaén (distrito);Confirmados total;651;
Jaén (distrito);Defunciones total;63;
Jaén (distrito);Confirmados < 14 días;48;
Cambil;Población;7796;
Cambil;Confirmados total;20;
Cambil;Defunciones total;4;
Cambil;Confirmados < 14 días;0;
Cambil;Población;2703;
Cambil;Confirmados total;19;
Cambil;Defunciones total;3;
Cambil;Confirmados < 14 días;0;
Campillo de Arenas;Población;1760;
Campillo de Arenas;Confirmados total;;
Campillo de Arenas;Defunciones total;;
Campillo de Arenas;Confirmados < 14 días;;
Cárcheles;Población;1363;
Cárcheles;Confirmados total;1;
Cárcheles;Defunciones total;1;
Cárcheles;Confirmados < 14 días;0;
Noalejo;Población;1970;
Noalejo;Confirmados total;;
Noalejo;Defunciones total;;
Noalejo;Confirmados < 14 días;;
Huelma;Población;9122;
Huelma;Confirmados total;17;
Huelma;Defunciones total;2;
Huelma;Confirmados < 14 días;1;
Bélmez de la Moraleda;Población;1567;
Bélmez de la Moraleda;Confirmados total;2;
Bélmez de la Moraleda;Defunciones total;;
Bélmez de la Moraleda;Confirmados < 14 días;0;
Cabra del Santo Cristo;Población;1779;
Cabra del Santo Cristo;Confirmados total;9;
Cabra del Santo Cristo;Defunciones total;1;
Cabra del Santo Cristo;Confirmados < 14 días;0;
Huelma;Población;5776;
Huelma;Confirmados total;6;
Huelma;Defunciones total;1;
Huelma;Confirmados < 14 días;1;
Jaén (zbs);Población;129095;
Jaén (zbs);Confirmados total;452;
Jaén (zbs);Defunciones total;42;
Jaén (zbs);Confirmados < 14 días;37;
Fuerte del Rey;Población;1357;
Fuerte del Rey;Confirmados total;;
Fuerte del Rey;Defunciones total;;
Fuerte del Rey;Confirmados < 14 días;;
Guardia de Jaén (La);Población;5011;
Guardia de Jaén (La);Confirmados total;20;
Guardia de Jaén (La);Defunciones total;1;
Guardia de Jaén (La);Confirmados < 14 días;0;
Jaén (capital);Población;112999;
Jaén (capital);Confirmados total;422;
Jaén (capital);Defunciones total;40;
Jaén (capital);Confirmados < 14 días;36;
Valdepeñas de Jaén;Población;3714;
Valdepeñas de Jaén;Confirmados total;1;
Valdepeñas de Jaén;Defunciones total;1;
Valdepeñas de Jaén;Confirmados < 14 días;0;
Villares (Los);Población;6014;
Villares (Los);Confirmados total;9;
Villares (Los);Defunciones total;;
Villares (Los);Confirmados < 14 días;1;
Mancha Real;Población;17897;
Mancha Real;Confirmados total;29;
Mancha Real;Defunciones total;3;
Mancha Real;Confirmados < 14 días;2;
Albanchez de Mágina;Población;1024;
Albanchez de Mágina;Confirmados total;;
Albanchez de Mágina;Defunciones total;;
Albanchez de Mágina;Confirmados < 14 días;;
Jimena;Población;1284;
Jimena;Confirmados total;1;
Jimena;Defunciones total;;
Jimena;Confirmados < 14 días;0;
Mancha Real;Población;11264;
Mancha Real;Confirmados total;22;
Mancha Real;Defunciones total;1;
Mancha Real;Confirmados < 14 días;2;
Pegalajar;Población;2919;
Pegalajar;Confirmados total;5;
Pegalajar;Defunciones total;2;
Pegalajar;Confirmados < 14 días;0;
Torres;Población;1406;
Torres;Confirmados total;1;
Torres;Defunciones total;;
Torres;Confirmados < 14 días;0;
Mengíbar;Población;15700;
Mengíbar;Confirmados total;69;
Mengíbar;Defunciones total;8;
Mengíbar;Confirmados < 14 días;4;
Cazalilla;Población;824;
Cazalilla;Confirmados total;1;
Cazalilla;Defunciones total;;
Cazalilla;Confirmados < 14 días;0;
Espeluy;Población;619;
Espeluy;Confirmados total;;
Espeluy;Defunciones total;;
Espeluy;Confirmados < 14 días;;
Mengíbar;Población;9941;
Mengíbar;Confirmados total;30;
Mengíbar;Defunciones total;4;
Mengíbar;Confirmados < 14 días;3;
Villatorres;Población;4316;
Villatorres;Confirmados total;38;
