Fecha,Provincia,Distrito,Municipio,ConfirmadosPCR,ConfirmadosPCR14d,ConfirmadosTotal,Defunciones
2020-05-04,Málaga,Serranía,Algatocín,NA,NA,1,NA
2020-05-04,Málaga,Serranía,Alpandeire,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Arriate,NA,NA,10,NA
2020-05-04,Málaga,Serranía,Atajate,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Benadalid,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Benalauría,NA,NA,1,NA
2020-05-04,Málaga,Serranía,Benaoján,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Benarrabá,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Burgo (El),NA,NA,1,NA
2020-05-04,Málaga,Serranía,Cartajima,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Cortes de la Frontera,NA,NA,1,NA
2020-05-04,Málaga,Serranía,Cuevas del Becerro,NA,NA,4,NA
2020-05-04,Málaga,Serranía,Faraján,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Gaucín,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Genalguacil,NA,NA,1,NA
2020-05-04,Málaga,Serranía,Igualeja,NA,NA,1,1
2020-05-04,Málaga,Serranía,Jimera de Líbar,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Jubrique,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Júzcar,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Montecorto,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Montejaque,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Parauta,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Pujerra,NA,NA,NA,NA
2020-05-04,Málaga,Serranía,Ronda,NA,NA,101,11
2020-05-04,Málaga,Serranía,Serrato,NA,NA,NA,NA
2020-05-04,Málaga,Valle del Guadalhorce,Alhaurín de la Torre,NA,NA,97,7
2020-05-04,Málaga,Valle del Guadalhorce,Alhaurín el Grande,NA,NA,40,4
2020-05-04,Málaga,Valle del Guadalhorce,Álora,NA,NA,30,3
2020-05-04,Málaga,Valle del Guadalhorce,Alozaina,NA,NA,1,NA
2020-05-04,Málaga,Valle del Guadalhorce,Ardales,NA,NA,3,NA
2020-05-04,Málaga,Valle del Guadalhorce,Benahavís,NA,NA,8,NA
2020-05-04,Málaga,Valle del Guadalhorce,Benalmádena,NA,NA,126,10
2020-05-04,Málaga,Valle del Guadalhorce,Carratraca,NA,NA,NA,NA
2020-05-04,Málaga,Valle del Guadalhorce,Cártama,NA,NA,40,3
2020-05-04,Málaga,Valle del Guadalhorce,Casarabonela,NA,NA,1,NA
2020-05-04,Málaga,Valle del Guadalhorce,Casares,NA,NA,2,NA
2020-05-04,Málaga,Valle del Guadalhorce,Coín,NA,NA,27,2
2020-05-04,Málaga,Valle del Guadalhorce,Costa del Sol,NA,NA,731,39
2020-05-04,Málaga,Valle del Guadalhorce,Estepona,NA,NA,77,4
2020-05-04,Málaga,Valle del Guadalhorce,Fuengirola,NA,NA,66,2
2020-05-04,Málaga,Valle del Guadalhorce,Guaro,NA,NA,6,3
2020-05-04,Málaga,Valle del Guadalhorce,Istán,NA,NA,NA,NA
2020-05-04,Málaga,Valle del Guadalhorce,Manilva,NA,NA,3,NA
2020-05-04,Málaga,Valle del Guadalhorce,Marbella,NA,NA,274,14
2020-05-04,Málaga,Valle del Guadalhorce,Mijas,NA,NA,64,3
2020-05-04,Málaga,Valle del Guadalhorce,Monda,NA,NA,1,NA
2020-05-04,Málaga,Valle del Guadalhorce,Ojén,NA,NA,1,NA
2020-05-04,Málaga,Valle del Guadalhorce,Pizarra,NA,NA,7,1
2020-05-04,Málaga,Valle del Guadalhorce,Tolox,NA,NA,NA,NA
2020-05-04,Málaga,Valle del Guadalhorce,Torremolinos,NA,NA,110,6
2020-05-04,Málaga,Valle del Guadalhorce,Yunquera,NA,NA,7,2
2020-05-04,Sevilla,Aljarafe,Albaida del Aljarafe,NA,NA,2,NA
2020-05-04,Sevilla,Aljarafe,Almensilla,NA,NA,9,1
2020-05-04,Sevilla,Aljarafe,Aznalcázar,NA,NA,6,NA
2020-05-04,Sevilla,Aljarafe,Aznalcóllar,NA,NA,1,1
2020-05-04,Sevilla,Aljarafe,Benacazón,NA,NA,4,NA
2020-05-04,Sevilla,Aljarafe,Bollullos de la Mitación,NA,NA,7,NA
2020-05-04,Sevilla,Aljarafe,Bormujos,NA,NA,22,NA
2020-05-04,Sevilla,Aljarafe,Camas,NA,NA,16,1
2020-05-04,Sevilla,Aljarafe,Carrión de los Céspedes,NA,NA,1,NA
2020-05-04,Sevilla,Aljarafe,Castilleja de Guzmán,NA,NA,2,NA
2020-05-04,Sevilla,Aljarafe,Castilleja de la Cuesta,NA,NA,22,1
2020-05-04,Sevilla,Aljarafe,Castilleja del Campo,NA,NA,NA,NA
2020-05-04,Sevilla,Aljarafe,Coria del Río,NA,NA,26,2
2020-05-04,Sevilla,Aljarafe,Espartinas,NA,NA,19,NA
2020-05-04,Sevilla,Aljarafe,Gelves,NA,NA,15,1
2020-05-04,Sevilla,Aljarafe,Gines,NA,NA,7,NA
2020-05-04,Sevilla,Aljarafe,Huévar del Aljarafe,NA,NA,1,NA
2020-05-04,Sevilla,Aljarafe,Isla Mayor,NA,NA,1,NA
2020-05-04,Sevilla,Aljarafe,Mairena del Aljarafe,NA,NA,68,3
2020-05-04,Sevilla,Aljarafe,Olivares,NA,NA,5,NA
2020-05-04,Sevilla,Aljarafe,Palomares del Río,NA,NA,8,NA
2020-05-04,Sevilla,Aljarafe,Pilas,NA,NA,9,NA
2020-05-04,Sevilla,Aljarafe,Puebla del Río (La),NA,NA,6,NA
2020-05-04,Sevilla,Aljarafe,Salteras,NA,NA,6,NA
2020-05-04,Sevilla,Aljarafe,San Juan de Aznalfarache,NA,NA,155,33
2020-05-04,Sevilla,Aljarafe,Sanlúcar la Mayor,NA,NA,12,1
2020-05-04,Sevilla,Aljarafe,Santiponce,NA,NA,4,NA
2020-05-04,Sevilla,Aljarafe,Tomares,NA,NA,41,3
2020-05-04,Sevilla,Aljarafe,Umbrete,NA,NA,11,NA
2020-05-04,Sevilla,Aljarafe,Valencina de la Concepción,NA,NA,4,NA
2020-05-04,Sevilla,Aljarafe,Villamanrique de la Condesa,NA,NA,1,NA
2020-05-04,Sevilla,Aljarafe,Villanueva del Ariscal,NA,NA,4,NA
2020-05-04,Sevilla,Guadalquivir,Peñaflor,NA,NA,1,1
2020-05-04,Sevilla,Sevilla (distrito),Sevilla (capital),NA,NA,1330,120
2020-05-04,Sevilla,Sevilla Este,Aguadulce,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Este,Algámitas,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Este,Badolatosa,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Este,Cañada Rosal,NA,NA,4,NA
2020-05-04,Sevilla,Sevilla Este,Casariche,NA,NA,2,NA
2020-05-04,Sevilla,Sevilla Este,Corrales (Los),NA,NA,4,NA
2020-05-04,Sevilla,Sevilla Este,Écija,NA,NA,21,3
2020-05-04,Sevilla,Sevilla Este,Estepa,NA,NA,19,4
2020-05-04,Sevilla,Sevilla Este,Fuentes de Andalucía,NA,NA,5,NA
2020-05-04,Sevilla,Sevilla Este,Gilena,NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Este,Herrera,NA,NA,9,1
2020-05-04,Sevilla,Sevilla Este,Lantejuela,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Este,Lora de Estepa,NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Este,Luisiana (La),NA,NA,2,NA
2020-05-04,Sevilla,Sevilla Este,Marchena,NA,NA,33,6
2020-05-04,Sevilla,Sevilla Este,Marinaleda,NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Este,Martín de la Jara,NA,NA,3,NA
2020-05-04,Sevilla,Sevilla Este,Osuna,NA,NA,13,NA
2020-05-04,Sevilla,Sevilla Este,Pedrera,NA,NA,3,NA
2020-05-04,Sevilla,Sevilla Este,Puebla de Cazalla (La),NA,NA,4,2
2020-05-04,Sevilla,Sevilla Este,Roda de Andalucía (La),NA,NA,11,NA
2020-05-04,Sevilla,Sevilla Este,Rubio (El),NA,NA,3,NA
2020-05-04,Sevilla,Sevilla Este,Saucejo (El),NA,NA,2,NA
2020-05-04,Sevilla,Sevilla Este,Villanueva de San Juan,NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Norte,Alanís,NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Norte,Alcalá del Río,NA,NA,6,NA
2020-05-04,Sevilla,Sevilla Norte,Alcolea del Río,NA,NA,4,1
2020-05-04,Sevilla,Sevilla Norte,Algaba (La),NA,NA,15,1
2020-05-04,Sevilla,Sevilla Norte,Almadén de la Plata,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Brenes,NA,NA,9,1
2020-05-04,Sevilla,Sevilla Norte,Burguillos,NA,NA,8,NA
2020-05-04,Sevilla,Sevilla Norte,Campana (La),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Cantillana,NA,NA,9,1
2020-05-04,Sevilla,Sevilla Norte,Carmona,NA,NA,19,2
2020-05-04,Sevilla,Sevilla Norte,Castilblanco de los Arroyos,NA,NA,4,NA
2020-05-04,Sevilla,Sevilla Norte,Castillo de las Guardas (El),NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Norte,Cazalla de la Sierra,NA,NA,2,1
2020-05-04,Sevilla,Sevilla Norte,Constantina,NA,NA,3,NA
2020-05-04,Sevilla,Sevilla Norte,Garrobo (El),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Gerena,NA,NA,6,NA
2020-05-04,Sevilla,Sevilla Norte,Guadalcanal,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Guillena,NA,NA,6,1
2020-05-04,Sevilla,Sevilla Norte,Lora del Río,NA,NA,6,1
2020-05-04,Sevilla,Sevilla Norte,Madroño (El),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Mairena del Alcor,NA,NA,22,2
2020-05-04,Sevilla,Sevilla Norte,Navas de la Concepción (Las),NA,NA,2,NA
2020-05-04,Sevilla,Sevilla Norte,Pedroso (El),NA,NA,7,3
2020-05-04,Sevilla,Sevilla Norte,Puebla de los Infantes (La),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Real de la Jara (El),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Rinconada (La),NA,NA,31,NA
2020-05-04,Sevilla,Sevilla Norte,Ronquillo (El),NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Norte,San Nicolás del Puerto,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Norte,Tocina,NA,NA,9,NA
2020-05-04,Sevilla,Sevilla Norte,Villanueva del Río y Minas,NA,NA,5,NA
2020-05-04,Sevilla,Sevilla Norte,Villaverde del Río,NA,NA,7,1
2020-05-04,Sevilla,Sevilla Norte,Viso del Alcor (El),NA,NA,30,7
2020-05-04,Sevilla,Sevilla Sur,Alcalá de Guadaíra,NA,NA,72,5
2020-05-04,Sevilla,Sevilla Sur,Arahal,NA,NA,67,12
2020-05-04,Sevilla,Sevilla Sur,Cabezas de San Juan (Las),NA,NA,12,2
2020-05-04,Sevilla,Sevilla Sur,Coripe,NA,NA,1,NA
2020-05-04,Sevilla,Sevilla Sur,Coronil (El),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Sur,Cuervo de Sevilla (El),NA,NA,10,1
2020-05-04,Sevilla,Sevilla Sur,Dos Hermanas,NA,NA,182,8
2020-05-04,Sevilla,Sevilla Sur,Lebrija,NA,NA,87,13
2020-05-04,Sevilla,Sevilla Sur,Molares (Los),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Sur,Montellano,NA,NA,6,1
2020-05-04,Sevilla,Sevilla Sur,Morón de la Frontera,NA,NA,20,2
2020-05-04,Sevilla,Sevilla Sur,Palacios y Villafranca (Los),NA,NA,18,4
2020-05-04,Sevilla,Sevilla Sur,Palmar de Troya (El),NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Sur,Paradas,NA,NA,29,4
2020-05-04,Sevilla,Sevilla Sur,Pruna,NA,NA,NA,NA
2020-05-04,Sevilla,Sevilla Sur,Utrera,NA,NA,23,2
2020-05-05,Almería,Almería (distrito),Abla,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Abrucena,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Alboloduy,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Alcudia de Monteagud,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Alhabia,NA,NA,2,NA
2020-05-05,Almería,Almería (distrito),Alhama de Almería,NA,NA,1,NA
2020-05-05,Almería,Almería (distrito),Alicún,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Almería (capital),NA,NA,210,9
2020-05-05,Almería,Almería (distrito),Almócita,NA,NA,1,1
2020-05-05,Almería,Almería (distrito),Alsodux,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Beires,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Benahadux,NA,NA,2,NA
2020-05-05,Almería,Almería (distrito),Benitagla,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Benizalón,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Bentarique,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Canjáyar,NA,NA,1,NA
2020-05-05,Almería,Almería (distrito),Carboneras,NA,NA,2,NA
2020-05-05,Almería,Almería (distrito),Castro de Filabres,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Fiñana,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Gádor,NA,NA,1,NA
2020-05-05,Almería,Almería (distrito),Gérgal,NA,NA,2,1
2020-05-05,Almería,Almería (distrito),Huécija,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Huércal de Almería,NA,NA,12,1
2020-05-05,Almería,Almería (distrito),Íllar,NA,NA,26,2
2020-05-05,Almería,Almería (distrito),Instinción,NA,NA,1,NA
2020-05-05,Almería,Almería (distrito),Lubrín,NA,NA,3,NA
2020-05-05,Almería,Almería (distrito),Lucainena de las Torres,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Nacimiento,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Níjar,NA,NA,7,1
2020-05-05,Almería,Almería (distrito),Ohanes,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Olula de Castro,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Padules,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Pechina,NA,NA,2,NA
2020-05-05,Almería,Almería (distrito),Rágol,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Rioja,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Santa Cruz de Marchena,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Santa Fe de Mondújar,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Senés,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Sorbas,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Tabernas,NA,NA,1,NA
2020-05-05,Almería,Almería (distrito),Tahal,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Terque,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Tres Villas (Las),NA,NA,2,NA
2020-05-05,Almería,Almería (distrito),Turrillas,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Uleila del Campo,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Velefique,NA,NA,NA,NA
2020-05-05,Almería,Almería (distrito),Viator,NA,NA,2,NA
2020-05-05,Almería,Levante-Alto Almanzora,Albanchez,NA,NA,1,NA
2020-05-05,Almería,Levante-Alto Almanzora,Albox,NA,NA,14,3
2020-05-05,Almería,Levante-Alto Almanzora,Alcóntar,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Antas,NA,NA,1,NA
2020-05-05,Almería,Levante-Alto Almanzora,Arboleas,NA,NA,4,NA
2020-05-05,Almería,Levante-Alto Almanzora,Armuña de Almanzora,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Bacares,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Bayarque,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Bédar,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Cantoria,NA,NA,3,NA
2020-05-05,Almería,Levante-Alto Almanzora,Chercos,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Chirivel,NA,NA,2,NA
2020-05-05,Almería,Levante-Alto Almanzora,Cóbdar,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Cuevas del Almanzora,NA,NA,5,1
2020-05-05,Almería,Levante-Alto Almanzora,Fines,NA,NA,2,NA
2020-05-05,Almería,Levante-Alto Almanzora,Gallardos (Los),NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Garrucha,NA,NA,4,NA
2020-05-05,Almería,Levante-Alto Almanzora,Huércal-Overa,NA,NA,17,2
2020-05-05,Almería,Levante-Alto Almanzora,Laroya,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Líjar,NA,NA,1,1
2020-05-05,Almería,Levante-Alto Almanzora,Lúcar,NA,NA,1,NA
2020-05-05,Almería,Levante-Alto Almanzora,Macael,NA,NA,11,3
2020-05-05,Almería,Levante-Alto Almanzora,María,NA,NA,2,NA
2020-05-05,Almería,Levante-Alto Almanzora,Mojácar,NA,NA,3,NA
2020-05-05,Almería,Levante-Alto Almanzora,Olula del Río,NA,NA,9,NA
2020-05-05,Almería,Levante-Alto Almanzora,Oria,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Partaloa,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Pulpí,NA,NA,4,NA
2020-05-05,Almería,Levante-Alto Almanzora,Purchena,NA,NA,3,1
2020-05-05,Almería,Levante-Alto Almanzora,Serón,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Sierro,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Somontín,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Suflí,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Taberno,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Tíjola,NA,NA,1,NA
2020-05-05,Almería,Levante-Alto Almanzora,Turre,NA,NA,2,NA
2020-05-05,Almería,Levante-Alto Almanzora,Urrácal,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Vélez-Blanco,NA,NA,NA,NA
2020-05-05,Almería,Levante-Alto Almanzora,Vélez-Rubio,NA,NA,3,1
2020-05-05,Almería,Levante-Alto Almanzora,Vera,NA,NA,7,2
2020-05-05,Almería,Levante-Alto Almanzora,Zurgena,NA,NA,1,NA
2020-05-05,Almería,Poniente de Almería,Adra,NA,NA,10,1
2020-05-05,Almería,Poniente de Almería,Alcolea,NA,NA,1,NA
2020-05-05,Almería,Poniente de Almería,Balanegra,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Bayárcal,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Berja,NA,NA,1,NA
2020-05-05,Almería,Poniente de Almería,Dalías,NA,NA,13,2
2020-05-05,Almería,Poniente de Almería,Ejido (El),NA,NA,47,4
2020-05-05,Almería,Poniente de Almería,Enix,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Felix,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Fondón,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Láujar de Andarax,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Mojonera (La),NA,NA,4,NA
2020-05-05,Almería,Poniente de Almería,Paterna del Río,NA,NA,NA,NA
2020-05-05,Almería,Poniente de Almería,Roquetas de Mar,NA,NA,129,11
2020-05-05,Almería,Poniente de Almería,Vícar,NA,NA,16,2
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Alcalá de los Gazules,NA,NA,8,NA
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Barbate,NA,NA,5,NA
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Benalup-Casas Viejas,NA,NA,1,NA
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Cádiz (capital),NA,NA,168,5
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Chiclana de la Frontera,NA,NA,55,8
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Conil de la Frontera,NA,NA,6,2
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Medina Sidonia,NA,NA,4,NA
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Paterna de Rivera,NA,NA,1,NA
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Puerto de Santa María (El),NA,NA,63,3
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Puerto Real,NA,NA,47,3
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,San Fernando,NA,NA,198,13
2020-05-05,Cádiz,Bahía de Cádiz-La Janda,Vejer de la Frontera,NA,NA,3,NA
2020-05-05,Cádiz,Campo de Gibraltar,Algeciras,NA,NA,163,17
2020-05-05,Cádiz,Campo de Gibraltar,Barrios (Los),NA,NA,24,6
2020-05-05,Cádiz,Campo de Gibraltar,Castellar de la Frontera,NA,NA,NA,NA
2020-05-05,Cádiz,Campo de Gibraltar,Jimena de la Frontera,NA,NA,9,1
2020-05-05,Cádiz,Campo de Gibraltar,Línea de la Concepción (La),NA,NA,30,1
2020-05-05,Cádiz,Campo de Gibraltar,San Martín del Tesorillo,NA,NA,NA,NA
2020-05-05,Cádiz,Campo de Gibraltar,San Roque,NA,NA,17,1
2020-05-05,Cádiz,Campo de Gibraltar,Tarifa,NA,NA,20,5
2020-05-05,Cádiz,Jerez-Costa Noroeste,Chipiona,NA,NA,13,NA
2020-05-05,Cádiz,Jerez-Costa Noroeste,Jerez de la Frontera,NA,NA,277,39
2020-05-05,Cádiz,Jerez-Costa Noroeste,Rota,NA,NA,26,3
2020-05-05,Cádiz,Jerez-Costa Noroeste,San José del Valle,NA,NA,3,NA
2020-05-05,Cádiz,Jerez-Costa Noroeste,Sanlúcar de Barrameda,NA,NA,31,1
2020-05-05,Cádiz,Jerez-Costa Noroeste,Trebujena,NA,NA,22,2
2020-05-05,Cádiz,Sierra de Cádiz,Alcalá del Valle,NA,NA,71,12
2020-05-05,Cádiz,Sierra de Cádiz,Algar,NA,NA,2,NA
2020-05-05,Cádiz,Sierra de Cádiz,Algodonales,NA,NA,2,1
2020-05-05,Cádiz,Sierra de Cádiz,Arcos de la Frontera,NA,NA,10,3
2020-05-05,Cádiz,Sierra de Cádiz,Benaocaz,NA,NA,1,NA
2020-05-05,Cádiz,Sierra de Cádiz,Bornos,NA,NA,4,2
2020-05-05,Cádiz,Sierra de Cádiz,Bosque (El),NA,NA,NA,NA
2020-05-05,Cádiz,Sierra de Cádiz,Espera,NA,NA,NA,NA
2020-05-05,Cádiz,Sierra de Cádiz,Gastor (El),NA,NA,1,NA
2020-05-05,Cádiz,Sierra de Cádiz,Grazalema,NA,NA,1,NA
2020-05-05,Cádiz,Sierra de Cádiz,Olvera,NA,NA,4,1
2020-05-05,Cádiz,Sierra de Cádiz,Prado del Rey,NA,NA,6,2
2020-05-05,Cádiz,Sierra de Cádiz,Puerto Serrano,NA,NA,NA,NA
2020-05-05,Cádiz,Sierra de Cádiz,Setenil de las Bodegas,NA,NA,5,NA
2020-05-05,Cádiz,Sierra de Cádiz,Torre Alháquime,NA,NA,NA,NA
2020-05-05,Cádiz,Sierra de Cádiz,Ubrique,NA,NA,50,7
2020-05-05,Cádiz,Sierra de Cádiz,Villaluenga del Rosario,NA,NA,2,NA
2020-05-05,Cádiz,Sierra de Cádiz,Villamartín,NA,NA,12,NA
2020-05-05,Cádiz,Sierra de Cádiz,Zahara,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba (distrito),Córdoba (capital),NA,NA,675,34
2020-05-05,Córdoba,Córdoba Norte,Alcaracejos,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Añora,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Belalcázar,NA,NA,28,4
2020-05-05,Córdoba,Córdoba Norte,Belmez,NA,NA,7,2
2020-05-05,Córdoba,Córdoba Norte,Blázquez (Los),NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Cardeña,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Conquista,NA,NA,1,NA
2020-05-05,Córdoba,Córdoba Norte,Dos Torres,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Espiel,NA,NA,3,NA
2020-05-05,Córdoba,Córdoba Norte,Fuente la Lancha,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Fuente Obejuna,NA,NA,6,NA
2020-05-05,Córdoba,Córdoba Norte,Granjuela (La),NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Guijo (El),NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Hinojosa del Duque,NA,NA,37,1
2020-05-05,Córdoba,Córdoba Norte,Pedroche,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Peñarroya-Pueblonuevo,NA,NA,21,NA
2020-05-05,Córdoba,Córdoba Norte,Pozoblanco,NA,NA,25,NA
2020-05-05,Córdoba,Córdoba Norte,Santa Eufemia,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Torrecampo,NA,NA,25,5
2020-05-05,Córdoba,Córdoba Norte,Valsequillo,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Norte,Villanueva de Córdoba,NA,NA,5,NA
2020-05-05,Córdoba,Córdoba Norte,Villanueva del Duque,NA,NA,3,NA
2020-05-05,Córdoba,Córdoba Norte,Villanueva del Rey,NA,NA,38,5
2020-05-05,Córdoba,Córdoba Norte,Villaralto,NA,NA,1,NA
2020-05-05,Córdoba,Córdoba Norte,Viso (El),NA,NA,1,NA
2020-05-05,Córdoba,Córdoba Sur,Aguilar de la Frontera,NA,NA,10,NA
2020-05-05,Córdoba,Córdoba Sur,Almedinilla,NA,NA,1,NA
2020-05-05,Córdoba,Córdoba Sur,Baena,NA,NA,49,3
2020-05-05,Córdoba,Córdoba Sur,Benamejí,NA,NA,2,NA
2020-05-05,Córdoba,Córdoba Sur,Cabra,NA,NA,48,1
2020-05-05,Córdoba,Córdoba Sur,Carcabuey,NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Sur,Castro del Río,NA,NA,20,3
2020-05-05,Córdoba,Córdoba Sur,Doña Mencía,NA,NA,2,NA
2020-05-05,Córdoba,Córdoba Sur,Encinas Reales,NA,NA,4,1
2020-05-05,Córdoba,Córdoba Sur,Espejo,NA,NA,3,NA
2020-05-05,Córdoba,Córdoba Sur,Fernán-Núñez,NA,NA,18,1
2020-05-05,Córdoba,Córdoba Sur,Fuente-Tójar,NA,NA,1,NA
2020-05-05,Córdoba,Córdoba Sur,Guijarrosa (La),NA,NA,NA,NA
2020-05-05,Córdoba,Córdoba Sur,Iznájar,NA,NA,25,3
2020-05-05,Córdoba,Córdoba Sur,Lucena,NA,NA,84,3
2020-05-05,Córdoba,Córdoba Sur,Luque,NA,NA,2,NA
