Fecha,Territorio,nombre.corto,provincia,Edad,Sexo,Casos
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 15 a 29 años,Mujeres,1
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Ambos sexos,12
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Hombres,7
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Mujeres,5
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Ambos sexos,37
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Hombres,22
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Mujeres,15
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 65 a 84 años,Ambos sexos,28
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 65 a 84 años,Hombres,21
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 65 a 84 años,Mujeres,7
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 85 y más años,Ambos sexos,6
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 85 y más años,Hombres,2
2020-04-20,Condado-Campiña,Condado-Campiña,Huelva,De 85 y más años,Mujeres,4
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,TOTAL,Ambos sexos,211
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,TOTAL,Hombres,95
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,TOTAL,Mujeres,116
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 15 a 29 años,Ambos sexos,12
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 15 a 29 años,Hombres,2
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 15 a 29 años,Mujeres,10
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 30 a 44 años,Ambos sexos,39
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 30 a 44 años,Hombres,11
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 30 a 44 años,Mujeres,28
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 45 a 64 años,Ambos sexos,88
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 45 a 64 años,Hombres,44
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 45 a 64 años,Mujeres,44
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 65 a 84 años,Ambos sexos,63
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 65 a 84 años,Hombres,36
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 65 a 84 años,Mujeres,27
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 85 y más años,Ambos sexos,9
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 85 y más años,Hombres,2
2020-04-20,Huelva-Costa,Huelva-Costa,Huelva,De 85 y más años,Mujeres,7
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,TOTAL,Ambos sexos,95
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,TOTAL,Hombres,34
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,TOTAL,Mujeres,61
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 15 a 29 años,Ambos sexos,12
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 15 a 29 años,Hombres,4
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 15 a 29 años,Mujeres,8
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 30 a 44 años,Ambos sexos,12
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 30 a 44 años,Hombres,2
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 30 a 44 años,Mujeres,10
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 45 a 64 años,Ambos sexos,34
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 45 a 64 años,Hombres,12
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 45 a 64 años,Mujeres,22
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 65 a 84 años,Ambos sexos,24
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 65 a 84 años,Hombres,13
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 65 a 84 años,Mujeres,11
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 85 y más años,Ambos sexos,13
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 85 y más años,Hombres,3
2020-04-20,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 85 y más años,Mujeres,10
2020-04-20,Jaén (distrito),Jaén,Jaén,TOTAL,Ambos sexos,601
2020-04-20,Jaén (distrito),Jaén,Jaén,TOTAL,Hombres,286
2020-04-20,Jaén (distrito),Jaén,Jaén,TOTAL,Mujeres,315
2020-04-20,Jaén (distrito),Jaén,Jaén,De 0 a 14 años,Ambos sexos,1
2020-04-20,Jaén (distrito),Jaén,Jaén,De 0 a 14 años,Hombres,NA
2020-04-20,Jaén (distrito),Jaén,Jaén,De 0 a 14 años,Mujeres,1
2020-04-20,Jaén (distrito),Jaén,Jaén,De 15 a 29 años,Ambos sexos,34
2020-04-20,Jaén (distrito),Jaén,Jaén,De 15 a 29 años,Hombres,12
2020-04-20,Jaén (distrito),Jaén,Jaén,De 15 a 29 años,Mujeres,22
2020-04-20,Jaén (distrito),Jaén,Jaén,De 30 a 44 años,Ambos sexos,76
2020-04-20,Jaén (distrito),Jaén,Jaén,De 30 a 44 años,Hombres,32
2020-04-20,Jaén (distrito),Jaén,Jaén,De 30 a 44 años,Mujeres,44
2020-04-20,Jaén (distrito),Jaén,Jaén,De 45 a 64 años,Ambos sexos,278
2020-04-20,Jaén (distrito),Jaén,Jaén,De 45 a 64 años,Hombres,136
2020-04-20,Jaén (distrito),Jaén,Jaén,De 45 a 64 años,Mujeres,142
2020-04-20,Jaén (distrito),Jaén,Jaén,De 65 a 84 años,Ambos sexos,150
2020-04-20,Jaén (distrito),Jaén,Jaén,De 65 a 84 años,Hombres,83
2020-04-20,Jaén (distrito),Jaén,Jaén,De 65 a 84 años,Mujeres,67
2020-04-20,Jaén (distrito),Jaén,Jaén,De 85 y más años,Ambos sexos,62
2020-04-20,Jaén (distrito),Jaén,Jaén,De 85 y más años,Hombres,23
2020-04-20,Jaén (distrito),Jaén,Jaén,De 85 y más años,Mujeres,39
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,TOTAL,Ambos sexos,181
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,TOTAL,Hombres,88
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,TOTAL,Mujeres,93
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 15 a 29 años,Ambos sexos,14
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 15 a 29 años,Hombres,8
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 15 a 29 años,Mujeres,6
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 30 a 44 años,Ambos sexos,26
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 30 a 44 años,Hombres,12
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 30 a 44 años,Mujeres,14
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 45 a 64 años,Ambos sexos,65
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 45 a 64 años,Hombres,31
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 45 a 64 años,Mujeres,34
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 65 a 84 años,Ambos sexos,59
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 65 a 84 años,Hombres,33
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 65 a 84 años,Mujeres,26
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 85 y más años,Ambos sexos,17
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 85 y más años,Hombres,4
2020-04-20,Jaén Nordeste,Jaén Nordeste,Jaén,De 85 y más años,Mujeres,13
2020-04-20,Jaén Norte,Jaén Norte,Jaén,TOTAL,Ambos sexos,433
2020-04-20,Jaén Norte,Jaén Norte,Jaén,TOTAL,Hombres,204
2020-04-20,Jaén Norte,Jaén Norte,Jaén,TOTAL,Mujeres,229
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 15 a 29 años,Ambos sexos,22
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 15 a 29 años,Hombres,7
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 15 a 29 años,Mujeres,15
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 30 a 44 años,Ambos sexos,60
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 30 a 44 años,Hombres,28
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 30 a 44 años,Mujeres,32
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 45 a 64 años,Ambos sexos,156
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 45 a 64 años,Hombres,81
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 45 a 64 años,Mujeres,75
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 65 a 84 años,Ambos sexos,98
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 65 a 84 años,Hombres,52
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 65 a 84 años,Mujeres,46
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 85 y más años,Ambos sexos,97
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 85 y más años,Hombres,36
2020-04-20,Jaén Norte,Jaén Norte,Jaén,De 85 y más años,Mujeres,61
2020-04-20,Jaén Sur,Jaén Sur,Jaén,TOTAL,Ambos sexos,102
2020-04-20,Jaén Sur,Jaén Sur,Jaén,TOTAL,Hombres,53
2020-04-20,Jaén Sur,Jaén Sur,Jaén,TOTAL,Mujeres,49
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 0 a 14 años,Ambos sexos,1
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 0 a 14 años,Hombres,1
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 0 a 14 años,Mujeres,NA
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 15 a 29 años,Ambos sexos,2
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 15 a 29 años,Hombres,1
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 15 a 29 años,Mujeres,1
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 30 a 44 años,Ambos sexos,15
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 30 a 44 años,Hombres,6
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 30 a 44 años,Mujeres,9
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 45 a 64 años,Ambos sexos,39
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 45 a 64 años,Hombres,22
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 45 a 64 años,Mujeres,17
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 65 a 84 años,Ambos sexos,33
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 65 a 84 años,Hombres,17
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 65 a 84 años,Mujeres,16
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 85 y más años,Ambos sexos,12
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 85 y más años,Hombres,6
2020-04-20,Jaén Sur,Jaén Sur,Jaén,De 85 y más años,Mujeres,6
2020-04-20,Axarquia,Axarquía,Málaga,TOTAL,Ambos sexos,141
2020-04-20,Axarquia,Axarquía,Málaga,TOTAL,Hombres,78
2020-04-20,Axarquia,Axarquía,Málaga,TOTAL,Mujeres,63
2020-04-20,Axarquia,Axarquía,Málaga,De 15 a 29 años,Ambos sexos,6
2020-04-20,Axarquia,Axarquía,Málaga,De 15 a 29 años,Hombres,2
2020-04-20,Axarquia,Axarquía,Málaga,De 15 a 29 años,Mujeres,4
2020-04-20,Axarquia,Axarquía,Málaga,De 30 a 44 años,Ambos sexos,28
2020-04-20,Axarquia,Axarquía,Málaga,De 30 a 44 años,Hombres,11
2020-04-20,Axarquia,Axarquía,Málaga,De 30 a 44 años,Mujeres,17
2020-04-20,Axarquia,Axarquía,Málaga,De 45 a 64 años,Ambos sexos,55
2020-04-20,Axarquia,Axarquía,Málaga,De 45 a 64 años,Hombres,31
2020-04-20,Axarquia,Axarquía,Málaga,De 45 a 64 años,Mujeres,24
2020-04-20,Axarquia,Axarquía,Málaga,De 65 a 84 años,Ambos sexos,39
2020-04-20,Axarquia,Axarquía,Málaga,De 65 a 84 años,Hombres,31
2020-04-20,Axarquia,Axarquía,Málaga,De 65 a 84 años,Mujeres,8
2020-04-20,Axarquia,Axarquía,Málaga,De 85 y más años,Ambos sexos,13
2020-04-20,Axarquia,Axarquía,Málaga,De 85 y más años,Hombres,3
2020-04-20,Axarquia,Axarquía,Málaga,De 85 y más años,Mujeres,10
2020-04-20,Costa del Sol,Costa Sol,Málaga,TOTAL,Ambos sexos,536
2020-04-20,Costa del Sol,Costa Sol,Málaga,TOTAL,Hombres,288
2020-04-20,Costa del Sol,Costa Sol,Málaga,TOTAL,Mujeres,248
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Ambos sexos,4
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Hombres,4
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Ambos sexos,25
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Hombres,11
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Mujeres,14
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Ambos sexos,119
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Hombres,56
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Mujeres,63
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Ambos sexos,209
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Hombres,129
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Mujeres,80
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Ambos sexos,141
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Hombres,78
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Mujeres,63
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Ambos sexos,38
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Hombres,10
2020-04-20,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Mujeres,28
2020-04-20,La Vega,La Vega,Málaga,TOTAL,Ambos sexos,159
2020-04-20,La Vega,La Vega,Málaga,TOTAL,Hombres,89
2020-04-20,La Vega,La Vega,Málaga,TOTAL,Mujeres,70
2020-04-20,La Vega,La Vega,Málaga,De 15 a 29 años,Ambos sexos,5
2020-04-20,La Vega,La Vega,Málaga,De 15 a 29 años,Hombres,3
2020-04-20,La Vega,La Vega,Málaga,De 15 a 29 años,Mujeres,2
2020-04-20,La Vega,La Vega,Málaga,De 30 a 44 años,Ambos sexos,16
2020-04-20,La Vega,La Vega,Málaga,De 30 a 44 años,Hombres,9
2020-04-20,La Vega,La Vega,Málaga,De 30 a 44 años,Mujeres,7
2020-04-20,La Vega,La Vega,Málaga,De 45 a 64 años,Ambos sexos,57
2020-04-20,La Vega,La Vega,Málaga,De 45 a 64 años,Hombres,39
2020-04-20,La Vega,La Vega,Málaga,De 45 a 64 años,Mujeres,18
2020-04-20,La Vega,La Vega,Málaga,De 65 a 84 años,Ambos sexos,61
2020-04-20,La Vega,La Vega,Málaga,De 65 a 84 años,Hombres,29
2020-04-20,La Vega,La Vega,Málaga,De 65 a 84 años,Mujeres,32
2020-04-20,La Vega,La Vega,Málaga,De 85 y más años,Ambos sexos,20
2020-04-20,La Vega,La Vega,Málaga,De 85 y más años,Hombres,9
2020-04-20,La Vega,La Vega,Málaga,De 85 y más años,Mujeres,11
2020-04-20,Málaga (distrito),Málaga,Málaga,TOTAL,Ambos sexos,1419
2020-04-20,Málaga (distrito),Málaga,Málaga,TOTAL,Hombres,732
2020-04-20,Málaga (distrito),Málaga,Málaga,TOTAL,Mujeres,687
2020-04-20,Málaga (distrito),Málaga,Málaga,De 0 a 14 años,Ambos sexos,1
2020-04-20,Málaga (distrito),Málaga,Málaga,De 0 a 14 años,Hombres,1
2020-04-20,Málaga (distrito),Málaga,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-20,Málaga (distrito),Málaga,Málaga,De 15 a 29 años,Ambos sexos,96
2020-04-20,Málaga (distrito),Málaga,Málaga,De 15 a 29 años,Hombres,40
2020-04-20,Málaga (distrito),Málaga,Málaga,De 15 a 29 años,Mujeres,56
2020-04-20,Málaga (distrito),Málaga,Málaga,De 30 a 44 años,Ambos sexos,300
2020-04-20,Málaga (distrito),Málaga,Málaga,De 30 a 44 años,Hombres,137
2020-04-20,Málaga (distrito),Málaga,Málaga,De 30 a 44 años,Mujeres,163
2020-04-20,Málaga (distrito),Málaga,Málaga,De 45 a 64 años,Ambos sexos,604
2020-04-20,Málaga (distrito),Málaga,Málaga,De 45 a 64 años,Hombres,326
2020-04-20,Málaga (distrito),Málaga,Málaga,De 45 a 64 años,Mujeres,278
2020-04-20,Málaga (distrito),Málaga,Málaga,De 65 a 84 años,Ambos sexos,346
2020-04-20,Málaga (distrito),Málaga,Málaga,De 65 a 84 años,Hombres,201
2020-04-20,Málaga (distrito),Málaga,Málaga,De 65 a 84 años,Mujeres,145
2020-04-20,Málaga (distrito),Málaga,Málaga,De 85 y más años,Ambos sexos,72
2020-04-20,Málaga (distrito),Málaga,Málaga,De 85 y más años,Hombres,27
2020-04-20,Málaga (distrito),Málaga,Málaga,De 85 y más años,Mujeres,45
2020-04-20,Serranía,Serranía,Málaga,TOTAL,Ambos sexos,102
2020-04-20,Serranía,Serranía,Málaga,TOTAL,Hombres,36
2020-04-20,Serranía,Serranía,Málaga,TOTAL,Mujeres,66
2020-04-20,Serranía,Serranía,Málaga,De 15 a 29 años,Ambos sexos,6
2020-04-20,Serranía,Serranía,Málaga,De 15 a 29 años,Hombres,1
2020-04-20,Serranía,Serranía,Málaga,De 15 a 29 años,Mujeres,5
2020-04-20,Serranía,Serranía,Málaga,De 30 a 44 años,Ambos sexos,15
2020-04-20,Serranía,Serranía,Málaga,De 30 a 44 años,Hombres,6
2020-04-20,Serranía,Serranía,Málaga,De 30 a 44 años,Mujeres,9
2020-04-20,Serranía,Serranía,Málaga,De 45 a 64 años,Ambos sexos,24
2020-04-20,Serranía,Serranía,Málaga,De 45 a 64 años,Hombres,11
2020-04-20,Serranía,Serranía,Málaga,De 45 a 64 años,Mujeres,13
2020-04-20,Serranía,Serranía,Málaga,De 65 a 84 años,Ambos sexos,31
2020-04-20,Serranía,Serranía,Málaga,De 65 a 84 años,Hombres,10
2020-04-20,Serranía,Serranía,Málaga,De 65 a 84 años,Mujeres,21
2020-04-20,Serranía,Serranía,Málaga,De 85 y más años,Ambos sexos,26
2020-04-20,Serranía,Serranía,Málaga,De 85 y más años,Hombres,8
2020-04-20,Serranía,Serranía,Málaga,De 85 y más años,Mujeres,18
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Ambos sexos,195
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Hombres,104
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Mujeres,91
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Ambos sexos,2
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Hombres,2
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Ambos sexos,7
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Hombres,4
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Mujeres,3
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 30 a 44 años,Ambos sexos,36
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 30 a 44 años,Hombres,16
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 30 a 44 años,Mujeres,20
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 45 a 64 años,Ambos sexos,83
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 45 a 64 años,Hombres,44
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 45 a 64 años,Mujeres,39
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 65 a 84 años,Ambos sexos,54
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 65 a 84 años,Hombres,34
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 65 a 84 años,Mujeres,20
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 85 y más años,Ambos sexos,13
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 85 y más años,Hombres,4
2020-04-20,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 85 y más años,Mujeres,9
2020-04-20,Aljarafe,Aljarafe,Sevilla,TOTAL,Ambos sexos,441
2020-04-20,Aljarafe,Aljarafe,Sevilla,TOTAL,Hombres,181
2020-04-20,Aljarafe,Aljarafe,Sevilla,TOTAL,Mujeres,260
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 0 a 14 años,Ambos sexos,2
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 0 a 14 años,Hombres,1
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 0 a 14 años,Mujeres,1
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 15 a 29 años,Ambos sexos,31
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 15 a 29 años,Hombres,13
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 15 a 29 años,Mujeres,18
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 30 a 44 años,Ambos sexos,78
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 30 a 44 años,Hombres,32
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 30 a 44 años,Mujeres,46
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 45 a 64 años,Ambos sexos,144
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 45 a 64 años,Hombres,81
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 45 a 64 años,Mujeres,63
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 65 a 84 años,Ambos sexos,106
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 65 a 84 años,Hombres,44
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 65 a 84 años,Mujeres,62
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 85 y más años,Ambos sexos,80
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 85 y más años,Hombres,10
2020-04-20,Aljarafe,Aljarafe,Sevilla,De 85 y más años,Mujeres,70
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,TOTAL,Ambos sexos,1147
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,TOTAL,Hombres,483
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,TOTAL,Mujeres,664
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 0 a 14 años,Ambos sexos,3
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 0 a 14 años,Hombres,2
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 0 a 14 años,Mujeres,1
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 15 a 29 años,Ambos sexos,78
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 15 a 29 años,Hombres,25
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 15 a 29 años,Mujeres,53
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 30 a 44 años,Ambos sexos,217
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 30 a 44 años,Hombres,96
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 30 a 44 años,Mujeres,121
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 45 a 64 años,Ambos sexos,370
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 45 a 64 años,Hombres,187
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 45 a 64 años,Mujeres,183
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 65 a 84 años,Ambos sexos,279
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 65 a 84 años,Hombres,135
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 65 a 84 años,Mujeres,144
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 85 y más años,Ambos sexos,200
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 85 y más años,Hombres,38
2020-04-20,Sevilla (distrito),Sevilla,Sevilla,De 85 y más años,Mujeres,162
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,TOTAL,Ambos sexos,126
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,TOTAL,Hombres,65
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,TOTAL,Mujeres,61
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 15 a 29 años,Ambos sexos,8
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 15 a 29 años,Hombres,2
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 15 a 29 años,Mujeres,6
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 30 a 44 años,Ambos sexos,15
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 30 a 44 años,Hombres,7
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 30 a 44 años,Mujeres,8
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 45 a 64 años,Ambos sexos,49
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 45 a 64 años,Hombres,20
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 45 a 64 años,Mujeres,29
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 65 a 84 años,Ambos sexos,47
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 65 a 84 años,Hombres,32
2020-04-20,Sevilla Este,Sevilla Este,Sevilla,De 65 a 84 años,Mujeres,15
