Lugar de residencia;Edad;Sexo;Medida;Valor;
Jaén;De 67 años;Ambos sexos;Tasa_Mortalidad;212,18551076083662;
Jaén;De 67 años;Ambos sexos;Total Confirmados;601;
Jaén;De 67 años;Ambos sexos;Tasa_total;9108,820854804486;
Jaén;De 68 años;Ambos sexos;Confirmados PDIA;565;
Jaén;De 68 años;Ambos sexos;Tasa_PDIA;10265,261627906977;
Jaén;De 68 años;Ambos sexos;Confirmados PDIA 14 días;45;
Jaén;De 68 años;Ambos sexos;Tasa PDIA 14 dias;817,5872093023256;
Jaén;De 68 años;Ambos sexos;Confirmados PDIA 7 días;24;
Jaén;De 68 años;Ambos sexos;Tasa PDIA 7 dias;436,04651162790697;
Jaén;De 68 años;Ambos sexos;Fallecidos;13;
Jaén;De 68 años;Ambos sexos;Tasa_Mortalidad;236,1918604651163;
Jaén;De 68 años;Ambos sexos;Total Confirmados;569;
Jaén;De 68 años;Ambos sexos;Tasa_total;10337,936046511628;
Jaén;De 69 años;Ambos sexos;Confirmados PDIA;481;
Jaén;De 69 años;Ambos sexos;Tasa_PDIA;9348,8824101069;
Jaén;De 69 años;Ambos sexos;Confirmados PDIA 14 días;47;
Jaén;De 69 años;Ambos sexos;Tasa PDIA 14 dias;913,5082604470359;
Jaén;De 69 años;Ambos sexos;Confirmados PDIA 7 días;29;
Jaén;De 69 años;Ambos sexos;Tasa PDIA 7 dias;563,6540330417881;
Jaén;De 69 años;Ambos sexos;Fallecidos;14;
Jaén;De 69 años;Ambos sexos;Tasa_Mortalidad;272,10884353741494;
Jaén;De 69 años;Ambos sexos;Total Confirmados;484;
Jaén;De 69 años;Ambos sexos;Tasa_total;9407,191448007774;
Jaén;De 70 a 79 años;Ambos sexos;Confirmados PDIA;3784;
Jaén;De 70 a 79 años;Ambos sexos;Tasa_PDIA;7436,376142281615;
Jaén;De 70 a 79 años;Ambos sexos;Confirmados PDIA 14 días;283;
Jaén;De 70 a 79 años;Ambos sexos;Tasa PDIA 14 dias;556,1560381251843;
Jaén;De 70 a 79 años;Ambos sexos;Confirmados PDIA 7 días;181;
Jaén;De 70 a 79 años;Ambos sexos;Tasa PDIA 7 dias;355,7040385182274;
Jaén;De 70 a 79 años;Ambos sexos;Fallecidos;248;
Jaén;De 70 a 79 años;Ambos sexos;Tasa_Mortalidad;487,37348924044414;
Jaén;De 70 a 79 años;Ambos sexos;Total Confirmados;3826;
Jaén;De 70 a 79 años;Ambos sexos;Tasa_total;7518,915200943304;
Jaén;De 80 y más años;Ambos sexos;Confirmados PDIA;4043;
Jaén;De 80 y más años;Ambos sexos;Tasa_PDIA;9543,029788037577;
Jaén;De 80 y más años;Ambos sexos;Confirmados PDIA 14 días;232;
Jaén;De 80 y más años;Ambos sexos;Tasa PDIA 14 dias;547,6089316905066;
Jaén;De 80 y más años;Ambos sexos;Confirmados PDIA 7 días;160;
Jaén;De 80 y más años;Ambos sexos;Tasa PDIA 7 dias;377,6613322003493;
Jaén;De 80 y más años;Ambos sexos;Fallecidos;626;
Jaén;De 80 y más años;Ambos sexos;Tasa_Mortalidad;1477,5999622338668;
Jaén;De 80 y más años;Ambos sexos;Total Confirmados;4142;
Jaén;De 80 y más años;Ambos sexos;Tasa_total;9776,707737336543;
Málaga;TOTAL;Ambos sexos;Confirmados PDIA;193482;
Málaga;TOTAL;Ambos sexos;Tasa_PDIA;11476,345259561545;
Málaga;TOTAL;Ambos sexos;Confirmados PDIA 14 días;23128;
Málaga;TOTAL;Ambos sexos;Tasa PDIA 14 dias;1371,83258992123;
Málaga;TOTAL;Ambos sexos;Confirmados PDIA 7 días;12395;
Málaga;TOTAL;Ambos sexos;Tasa PDIA 7 dias;735,2068900066432;
Málaga;TOTAL;Ambos sexos;Fallecidos;2064;
Málaga;TOTAL;Ambos sexos;Tasa_Mortalidad;122,4257378760558;
Málaga;TOTAL;Ambos sexos;Total Confirmados;195389;
Málaga;TOTAL;Ambos sexos;Tasa_total;11589,458574546836;
Málaga;De 0 a 4 años;Ambos sexos;Confirmados PDIA;5369;
Málaga;De 0 a 4 años;Ambos sexos;Tasa_PDIA;7309,535478952241;
Málaga;De 0 a 4 años;Ambos sexos;Confirmados PDIA 14 días;567;
Málaga;De 0 a 4 años;Ambos sexos;Tasa PDIA 14 dias;771,9326907368077;
Málaga;De 0 a 4 años;Ambos sexos;Confirmados PDIA 7 días;271;
Málaga;De 0 a 4 años;Ambos sexos;Tasa PDIA 7 dias;368,9484289059522;
Málaga;De 0 a 4 años;Ambos sexos;Fallecidos;2;
Málaga;De 0 a 4 años;Ambos sexos;Tasa_Mortalidad;2,722866633992267;
Málaga;De 0 a 4 años;Ambos sexos;Total Confirmados;5381;
Málaga;De 0 a 4 años;Ambos sexos;Tasa_total;7325,872678756195;
Málaga;De 5 a 11 años;Ambos sexos;Confirmados PDIA;12764;
Málaga;De 5 a 11 años;Ambos sexos;Tasa_PDIA;9977,01940062845;
Málaga;De 5 a 11 años;Ambos sexos;Confirmados PDIA 14 días;1773;
Málaga;De 5 a 11 años;Ambos sexos;Tasa PDIA 14 dias;1385,8708396516954;
Málaga;De 5 a 11 años;Ambos sexos;Confirmados PDIA 7 días;781;
Málaga;De 5 a 11 años;Ambos sexos;Tasa PDIA 7 dias;610,4710241218128;
Málaga;De 5 a 11 años;Ambos sexos;Fallecidos;0;
Málaga;De 5 a 11 años;Ambos sexos;Tasa_Mortalidad;0;
Málaga;De 5 a 11 años;Ambos sexos;Total Confirmados;12781;
Málaga;De 5 a 11 años;Ambos sexos;Tasa_total;9990,307502305877;
Málaga;De 12 a 19 años;Ambos sexos;Confirmados PDIA;21420;
Málaga;De 12 a 19 años;Ambos sexos;Tasa_PDIA;14554,794520547945;
Málaga;De 12 a 19 años;Ambos sexos;Confirmados PDIA 14 días;1747;
Málaga;De 12 a 19 años;Ambos sexos;Tasa PDIA 14 dias;1187,0787127636443;
Málaga;De 12 a 19 años;Ambos sexos;Confirmados PDIA 7 días;958;
Málaga;De 12 a 19 años;Ambos sexos;Tasa PDIA 7 dias;650,956729723853;
Málaga;De 12 a 19 años;Ambos sexos;Fallecidos;1;
Málaga;De 12 a 19 años;Ambos sexos;Tasa_Mortalidad;0,6794955425092412;
Málaga;De 12 a 19 años;Ambos sexos;Total Confirmados;21448;
Málaga;De 12 a 19 años;Ambos sexos;Tasa_total;14573,820395738205;
Málaga;De 20 a 29 años;Ambos sexos;Confirmados PDIA;32661;
Málaga;De 20 a 29 años;Ambos sexos;Tasa_PDIA;18585,052748978593;
Málaga;De 20 a 29 años;Ambos sexos;Confirmados PDIA 14 días;3740;
Málaga;De 20 a 29 años;Ambos sexos;Tasa PDIA 14 dias;2128,168068374512;
Málaga;De 20 a 29 años;Ambos sexos;Confirmados PDIA 7 días;1989;
Málaga;De 20 a 29 años;Ambos sexos;Tasa PDIA 7 dias;1131,798472726445;
Málaga;De 20 a 29 años;Ambos sexos;Fallecidos;13;
Málaga;De 20 a 29 años;Ambos sexos;Tasa_Mortalidad;7,3973756387349345;
Málaga;De 20 a 29 años;Ambos sexos;Total Confirmados;32830;
Málaga;De 20 a 29 años;Ambos sexos;Tasa_total;18681,218632282147;
Málaga;De 30 a 39 años;Ambos sexos;Confirmados PDIA;32596;
Málaga;De 30 a 39 años;Ambos sexos;Tasa_PDIA;14019,965849021708;
Málaga;De 30 a 39 años;Ambos sexos;Confirmados PDIA 14 días;4423;
Málaga;De 30 a 39 años;Ambos sexos;Tasa PDIA 14 dias;1902,3901383673767;
Málaga;De 30 a 39 años;Ambos sexos;Confirmados PDIA 7 días;2301;
Málaga;De 30 a 39 años;Ambos sexos;Tasa PDIA 7 dias;989,6901895508329;
Málaga;De 30 a 39 años;Ambos sexos;Fallecidos;13;
Málaga;De 30 a 39 años;Ambos sexos;Tasa_Mortalidad;5,591469997462333;
Málaga;De 30 a 39 años;Ambos sexos;Total Confirmados;32901;
Málaga;De 30 a 39 años;Ambos sexos;Tasa_total;14151,150337423709;
Málaga;De 40 a 49 años;Ambos sexos;Confirmados PDIA;33322;
Málaga;De 40 a 49 años;Ambos sexos;Tasa_PDIA;11763,916739627757;
Málaga;De 40 a 49 años;Ambos sexos;Confirmados PDIA 14 días;4956;
Málaga;De 40 a 49 años;Ambos sexos;Tasa PDIA 14 dias;1749,6540232157483;
Málaga;De 40 a 49 años;Ambos sexos;Confirmados PDIA 7 días;2609;
Málaga;De 40 a 49 años;Ambos sexos;Tasa PDIA 7 dias;921,0749286864179;
Málaga;De 40 a 49 años;Ambos sexos;Fallecidos;28;
Málaga;De 40 a 49 años;Ambos sexos;Tasa_Mortalidad;9,885050978620047;
Málaga;De 40 a 49 años;Ambos sexos;Total Confirmados;33769;
Málaga;De 40 a 49 años;Ambos sexos;Tasa_total;11921,724517750727;
Málaga;De 50 a 59 años;Ambos sexos;Confirmados PDIA;25127;
Málaga;De 50 a 59 años;Ambos sexos;Tasa_PDIA;10059,048419704157;
Málaga;De 50 a 59 años;Ambos sexos;Confirmados PDIA 14 días;3569;
Málaga;De 50 a 59 años;Ambos sexos;Tasa PDIA 14 dias;1428,771592706019;
Málaga;De 50 a 59 años;Ambos sexos;Confirmados PDIA 7 días;2082;
Málaga;De 50 a 59 años;Ambos sexos;Tasa PDIA 7 dias;833,4834564342761;
Málaga;De 50 a 59 años;Ambos sexos;Fallecidos;132;
Málaga;De 50 a 59 años;Ambos sexos;Tasa_Mortalidad;52,84333153185612;
Málaga;De 50 a 59 años;Ambos sexos;Total Confirmados;25562;
Málaga;De 50 a 59 años;Ambos sexos;Tasa_total;10233,191216797773;
Málaga;De 60 a 69 años;Ambos sexos;Confirmados PDIA;15311;
Málaga;De 60 a 69 años;Ambos sexos;Tasa_PDIA;8260,766350501224;
Málaga;De 60 a 69 años;Ambos sexos;Confirmados PDIA 14 días;1457;
Málaga;De 60 a 69 años;Ambos sexos;Tasa PDIA 14 dias;786,0973530586039;
Málaga;De 60 a 69 años;Ambos sexos;Confirmados PDIA 7 días;812;
Málaga;De 60 a 69 años;Ambos sexos;Tasa PDIA 7 dias;438,09955434700504;
Málaga;De 60 a 69 años;Ambos sexos;Fallecidos;301;
Málaga;De 60 a 69 años;Ambos sexos;Tasa_Mortalidad;162,39897273207947;
Málaga;De 60 a 69 años;Ambos sexos;Total Confirmados;15515;
Málaga;De 60 a 69 años;Ambos sexos;Tasa_total;8370,830770558847;
Málaga;De 65 años;Ambos sexos;Confirmados PDIA;1466;
Málaga;De 65 años;Ambos sexos;Tasa_PDIA;8275,939934515072;
Málaga;De 65 años;Ambos sexos;Confirmados PDIA 14 días;140;
Málaga;De 65 años;Ambos sexos;Tasa PDIA 14 dias;790,3353279891611;
Málaga;De 65 años;Ambos sexos;Confirmados PDIA 7 días;79;
Málaga;De 65 años;Ambos sexos;Tasa PDIA 7 dias;445,9749350795981;
Málaga;De 65 años;Ambos sexos;Fallecidos;40;
Málaga;De 65 años;Ambos sexos;Tasa_Mortalidad;225,8100937111889;
Málaga;De 65 años;Ambos sexos;Total Confirmados;1481;
Málaga;De 65 años;Ambos sexos;Tasa_total;8360,618719656768;
Málaga;De 66 años;Ambos sexos;Confirmados PDIA;1403;
Málaga;De 66 años;Ambos sexos;Tasa_PDIA;7958,477508650519;
Málaga;De 66 años;Ambos sexos;Confirmados PDIA 14 días;148;
Málaga;De 66 años;Ambos sexos;Tasa PDIA 14 dias;839,5257813829486;
Málaga;De 66 años;Ambos sexos;Confirmados PDIA 7 días;89;
Málaga;De 66 años;Ambos sexos;Tasa PDIA 7 dias;504,8499631289353;
Málaga;De 66 años;Ambos sexos;Fallecidos;28;
Málaga;De 66 años;Ambos sexos;Tasa_Mortalidad;158,82920188326054;
Málaga;De 66 años;Ambos sexos;Total Confirmados;1413;
Málaga;De 66 años;Ambos sexos;Tasa_total;8015,202223608826;
Málaga;De 67 años;Ambos sexos;Confirmados PDIA;1258;
Málaga;De 67 años;Ambos sexos;Tasa_PDIA;7229,885057471264;
Málaga;De 67 años;Ambos sexos;Confirmados PDIA 14 días;106;
Málaga;De 67 años;Ambos sexos;Tasa PDIA 14 dias;609,1954022988506;
Málaga;De 67 años;Ambos sexos;Confirmados PDIA 7 días;49;
Málaga;De 67 años;Ambos sexos;Tasa PDIA 7 dias;281,60919540229884;
Málaga;De 67 años;Ambos sexos;Fallecidos;35;
Málaga;De 67 años;Ambos sexos;Tasa_Mortalidad;201,1494252873563;
Málaga;De 67 años;Ambos sexos;Total Confirmados;1274;
Málaga;De 67 años;Ambos sexos;Tasa_total;7321,83908045977;
Málaga;De 68 años;Ambos sexos;Confirmados PDIA;1166;
Málaga;De 68 años;Ambos sexos;Tasa_PDIA;7130,6262230919765;
Málaga;De 68 años;Ambos sexos;Confirmados PDIA 14 días;90;
Málaga;De 68 años;Ambos sexos;Tasa PDIA 14 dias;550,3913894324853;
Málaga;De 68 años;Ambos sexos;Confirmados PDIA 7 días;48;
Málaga;De 68 años;Ambos sexos;Tasa PDIA 7 dias;293,5420743639921;
Málaga;De 68 años;Ambos sexos;Fallecidos;30;
Málaga;De 68 años;Ambos sexos;Tasa_Mortalidad;183,4637964774951;
Málaga;De 68 años;Ambos sexos;Total Confirmados;1177;
Málaga;De 68 años;Ambos sexos;Tasa_total;7197,896281800391;
Málaga;De 69 años;Ambos sexos;Confirmados PDIA;1082;
Málaga;De 69 años;Ambos sexos;Tasa_PDIA;7137,67398904941;
Málaga;De 69 años;Ambos sexos;Confirmados PDIA 14 días;80;
Málaga;De 69 años;Ambos sexos;Tasa PDIA 14 dias;527,739296787387;
Málaga;De 69 años;Ambos sexos;Confirmados PDIA 7 días;40;
Málaga;De 69 años;Ambos sexos;Tasa PDIA 7 dias;263,8696483936935;
Málaga;De 69 años;Ambos sexos;Fallecidos;44;
Málaga;De 69 años;Ambos sexos;Tasa_Mortalidad;290,25661323306286;
Málaga;De 69 años;Ambos sexos;Total Confirmados;1095;
Málaga;De 69 años;Ambos sexos;Tasa_total;7223,43162477736;
Málaga;De 70 a 79 años;Ambos sexos;Confirmados PDIA;8574;
Málaga;De 70 a 79 años;Ambos sexos;Tasa_PDIA;6335,483584934938;
Málaga;De 70 a 79 años;Ambos sexos;Confirmados PDIA 14 días;582;
Málaga;De 70 a 79 años;Ambos sexos;Tasa PDIA 14 dias;430,05032032098603;
Málaga;De 70 a 79 años;Ambos sexos;Confirmados PDIA 7 días;377;
Málaga;De 70 a 79 años;Ambos sexos;Tasa PDIA 7 dias;278,57211470964216;
Málaga;De 70 a 79 años;Ambos sexos;Fallecidos;550;
Málaga;De 70 a 79 años;Ambos sexos;Tasa_Mortalidad;406,4049418840933;
Málaga;De 70 a 79 años;Ambos sexos;Total Confirmados;8682;
Málaga;De 70 a 79 años;Ambos sexos;Tasa_total;6415,286737159451;
Málaga;De 80 y más años;Ambos sexos;Confirmados PDIA;6150;
Málaga;De 80 y más años;Ambos sexos;Tasa_PDIA;8156,39049879975;
Málaga;De 80 y más años;Ambos sexos;Confirmados PDIA 14 días;314;
Málaga;De 80 y más años;Ambos sexos;Tasa PDIA 14 dias;416,4401002639222;
Málaga;De 80 y más años;Ambos sexos;Confirmados PDIA 7 días;215;
Málaga;De 80 y más años;Ambos sexos;Tasa PDIA 7 dias;285,1421068686092;
Málaga;De 80 y más años;Ambos sexos;Fallecidos;1024;
Málaga;De 80 y más años;Ambos sexos;Tasa_Mortalidad;1358,0721741090967;
Málaga;De 80 y más años;Ambos sexos;Total Confirmados;6325;
Málaga;De 80 y más años;Ambos sexos;Tasa_total;8388,482911367224;
Sevilla;TOTAL;Ambos sexos;Confirmados PDIA;218830;
Sevilla;TOTAL;Ambos sexos;Tasa_PDIA;11177,981373947228;
Sevilla;TOTAL;Ambos sexos;Confirmados PDIA 14 días;27880;
Sevilla;TOTAL;Ambos sexos;Tasa PDIA 14 dias;1424,1288703817972;
Sevilla;TOTAL;Ambos sexos;Confirmados PDIA 7 días;15205;
Sevilla;TOTAL;Ambos sexos;Tasa PDIA 7 dias;776,6814732480354;
Sevilla;TOTAL;Ambos sexos;Fallecidos;2376;
Sevilla;TOTAL;Ambos sexos;Tasa_Mortalidad;121,36765408992649;
Sevilla;TOTAL;Ambos sexos;Total Confirmados;219676;
Sevilla;TOTAL;Ambos sexos;Tasa_total;11221,19561441864;
Sevilla;De 0 a 4 años;Ambos sexos;Confirmados PDIA;6131;
Sevilla;De 0 a 4 años;Ambos sexos;Tasa_PDIA;6839,504244709452;
Sevilla;De 0 a 4 años;Ambos sexos;Confirmados PDIA 14 días;667;
Sevilla;De 0 a 4 años;Ambos sexos;Tasa PDIA 14 dias;744,0791602057094;
Sevilla;De 0 a 4 años;Ambos sexos;Confirmados PDIA 7 días;346;
Sevilla;De 0 a 4 años;Ambos sexos;Tasa PDIA 7 dias;385,98409210071287;
Sevilla;De 0 a 4 años;Ambos sexos;Fallecidos;0;
Sevilla;De 0 a 4 años;Ambos sexos;Tasa_Mortalidad;0;
Sevilla;De 0 a 4 años;Ambos sexos;Total Confirmados;6136;
Sevilla;De 0 a 4 años;Ambos sexos;Tasa_total;6845,082049508595;
Sevilla;De 5 a 11 años;Ambos sexos;Confirmados PDIA;15312;
Sevilla;De 5 a 11 años;Ambos sexos;Tasa_PDIA;9778,839337603698;
Sevilla;De 5 a 11 años;Ambos sexos;Confirmados PDIA 14 días;2153;
Sevilla;De 5 a 11 años;Ambos sexos;Tasa PDIA 14 dias;1374,9896221173435;
Sevilla;De 5 a 11 años;Ambos sexos;Confirmados PDIA 7 días;1089;
Sevilla;De 5 a 11 años;Ambos sexos;Tasa PDIA 7 dias;695,4777977175045;
Sevilla;De 5 a 11 años;Ambos sexos;Fallecidos;0;
Sevilla;De 5 a 11 años;Ambos sexos;Tasa_Mortalidad;0;
Sevilla;De 5 a 11 años;Ambos sexos;Total Confirmados;15328;
Sevilla;De 5 a 11 años;Ambos sexos;Tasa_total;9789,057560527004;
Sevilla;De 12 a 19 años;Ambos sexos;Confirmados PDIA;25070;
Sevilla;De 12 a 19 años;Ambos sexos;Tasa_PDIA;13960,662894818906;
Sevilla;De 12 a 19 años;Ambos sexos;Confirmados PDIA 14 días;1948;
Sevilla;De 12 a 19 años;Ambos sexos;Tasa PDIA 14 dias;1084,7774758319597;
Sevilla;De 12 a 19 años;Ambos sexos;Confirmados PDIA 7 días;1185;
Sevilla;De 12 a 19 años;Ambos sexos;Tasa PDIA 7 dias;659,8877355548626;
Sevilla;De 12 a 19 años;Ambos sexos;Fallecidos;1;
Sevilla;De 12 a 19 años;Ambos sexos;Tasa_Mortalidad;0,5568672873880697;
Sevilla;De 12 a 19 años;Ambos sexos;Total Confirmados;25088;
Sevilla;De 12 a 19 años;Ambos sexos;Tasa_total;13970,686505991893;
Sevilla;De 20 a 29 años;Ambos sexos;Confirmados PDIA;35084;
Sevilla;De 20 a 29 años;Ambos sexos;Tasa_PDIA;16574,387271112453;
Sevilla;De 20 a 29 años;Ambos sexos;Confirmados PDIA 14 días;4606;
Sevilla;De 20 a 29 años;Ambos sexos;Tasa PDIA 14 dias;2175,9670439728643;
Sevilla;De 20 a 29 años;Ambos sexos;Confirmados PDIA 7 días;2581;
Sevilla;De 20 a 29 años;Ambos sexos;Tasa PDIA 7 dias;1219,3163136113683;
Sevilla;De 20 a 29 años;Ambos sexos;Fallecidos;9;
Sevilla;De 20 a 29 años;Ambos sexos;Tasa_Mortalidad;4,251781023828871;
Sevilla;De 20 a 29 años;Ambos sexos;Total Confirmados;35181;
Sevilla;De 20 a 29 años;Ambos sexos;Tasa_total;16620,212022147054;
Sevilla;De 30 a 39 años;Ambos sexos;Confirmados PDIA;33929;
Sevilla;De 30 a 39 años;Ambos sexos;Tasa_PDIA;13040,63740732342;
Sevilla;De 30 a 39 años;Ambos sexos;Confirmados PDIA 14 días;5209;
Sevilla;De 30 a 39 años;Ambos sexos;Tasa PDIA 14 dias;2002,0831811944854;
Sevilla;De 30 a 39 años;Ambos sexos;Confirmados PDIA 7 días;2691;
Sevilla;De 30 a 39 años;Ambos sexos;Tasa PDIA 7 dias;1034,287932538752;
Sevilla;De 30 a 39 años;Ambos sexos;Fallecidos;21;
Sevilla;De 30 a 39 años;Ambos sexos;Tasa_Mortalidad;8,071366251695947;
Sevilla;De 30 a 39 años;Ambos sexos;Total Confirmados;34065;
Sevilla;De 30 a 39 años;Ambos sexos;Tasa_total;13092,909112572499;
Sevilla;De 40 a 49 años;Ambos sexos;Confirmados PDIA;39084;
Sevilla;De 40 a 49 años;Ambos sexos;Tasa_PDIA;11804,146129312845;
Sevilla;De 40 a 49 años;Ambos sexos;Confirmados PDIA 14 días;6307;
Sevilla;De 40 a 49 años;Ambos sexos;Tasa PDIA 14 dias;1904,8395670242583;
Sevilla;De 40 a 49 años;Ambos sexos;Confirmados PDIA 7 días;3355;
Sevilla;De 40 a 49 años;Ambos sexos;Tasa PDIA 7 dias;1013,2767952063399;
Sevilla;De 40 a 49 años;Ambos sexos;Fallecidos;43;
Sevilla;De 40 a 49 años;Ambos sexos;Tasa_Mortalidad;12,986856093553687;
Sevilla;De 40 a 49 años;Ambos sexos;Total Confirmados;39248;
Sevilla;De 40 a 49 años;Ambos sexos;Tasa_total;11853,67739441384;
Sevilla;De 50 a 59 años;Ambos sexos;Confirmados PDIA;30080;
Sevilla;De 50 a 59 años;Ambos sexos;Tasa_PDIA;10414,214294617015;
Sevilla;De 50 a 59 años;Ambos sexos;Confirmados PDIA 14 días;4315;
Sevilla;De 50 a 59 años;Ambos sexos;Tasa PDIA 14 dias;1493,9273497763436;
Sevilla;De 50 a 59 años;Ambos sexos;Confirmados PDIA 7 días;2396;
Sevilla;De 50 a 59 años;Ambos sexos;Tasa PDIA 7 dias;829,5364843717541;
Sevilla;De 50 a 59 años;Ambos sexos;Fallecidos;160;
Sevilla;De 50 a 59 años;Ambos sexos;Tasa_Mortalidad;55,394756886260716;
Sevilla;De 50 a 59 años;Ambos sexos;Total Confirmados;30253;
Sevilla;De 50 a 59 años;Ambos sexos;Tasa_total;10474,109875500284;
Sevilla;De 60 a 69 años;Ambos sexos;Confirmados PDIA;16905;
Sevilla;De 60 a 69 años;Ambos sexos;Tasa_PDIA;8323,158122772122;
Sevilla;De 60 a 69 años;Ambos sexos;Confirmados PDIA 14 días;1732;
Sevilla;De 60 a 69 años;Ambos sexos;Tasa PDIA 14 dias;852,7482915493235;
Sevilla;De 60 a 69 años;Ambos sexos;Confirmados PDIA 7 días;967;
Sevilla;De 60 a 69 años;Ambos sexos;Tasa PDIA 7 dias;476,1013844851015;
Sevilla;De 60 a 69 años;Ambos sexos;Fallecidos;357;
Sevilla;De 60 a 69 años;Ambos sexos;Tasa_Mortalidad;175,76855662997025;
Sevilla;De 60 a 69 años;Ambos sexos;Total Confirmados;17000;
Sevilla;De 60 a 69 años;Ambos sexos;Tasa_total;8369,931268093822;
Sevilla;De 65 años;Ambos sexos;Confirmados PDIA;1518;
Sevilla;De 65 años;Ambos sexos;Tasa_PDIA;8030,471353753373;
Sevilla;De 65 años;Ambos sexos;Confirmados PDIA 14 días;136;
Sevilla;De 65 años;Ambos sexos;Tasa PDIA 14 dias;719,4625191768503;
Sevilla;De 65 años;Ambos sexos;Confirmados PDIA 7 días;68;
Sevilla;De 65 años;Ambos sexos;Tasa PDIA 7 dias;359,73125958842513;
Sevilla;De 65 años;Ambos sexos;Fallecidos;40;
Sevilla;De 65 años;Ambos sexos;Tasa_Mortalidad;211,6066232873089;
Sevilla;De 65 años;Ambos sexos;Total Confirmados;1527;
Sevilla;De 65 años;Ambos sexos;Tasa_total;8078,082843993017;
Sevilla;De 66 años;Ambos sexos;Confirmados PDIA;1508;
Sevilla;De 66 años;Ambos sexos;Tasa_PDIA;7731,74733388023;
Sevilla;De 66 años;Ambos sexos;Confirmados PDIA 14 días;148;
Sevilla;De 66 años;Ambos sexos;Tasa PDIA 14 dias;758,8187038556193;
Sevilla;De 66 años;Ambos sexos;Confirmados PDIA 7 días;85;
Sevilla;De 66 años;Ambos sexos;Tasa PDIA 7 dias;435,80803937653815;
Sevilla;De 66 años;Ambos sexos;Fallecidos;31;
Sevilla;De 66 años;Ambos sexos;Tasa_Mortalidad;158,9417555373257;
Sevilla;De 66 años;Ambos sexos;Total Confirmados;1513;
Sevilla;De 66 años;Ambos sexos;Tasa_total;7757,383100902379;
Sevilla;De 67 años;Ambos sexos;Confirmados PDIA;1438;
Sevilla;De 67 años;Ambos sexos;Tasa_PDIA;7558,078419005571;
Sevilla;De 67 años;Ambos sexos;Confirmados PDIA 14 días;104;
Sevilla;De 67 años;Ambos sexos;Tasa PDIA 14 dias;546,620414170083;
Sevilla;De 67 años;Ambos sexos;Confirmados PDIA 7 días;60;
Sevilla;De 67 años;Ambos sexos;Tasa PDIA 7 dias;315,35793125197097;
Sevilla;De 67 años;Ambos sexos;Fallecidos;46;
Sevilla;De 67 años;Ambos sexos;Tasa_Mortalidad;241,77441395984442;
Sevilla;De 67 años;Ambos sexos;Total Confirmados;1442;
Sevilla;De 67 años;Ambos sexos;Tasa_total;7579,102281089036;
Sevilla;De 68 años;Ambos sexos;Confirmados PDIA;1365;
Sevilla;De 68 años;Ambos sexos;Tasa_PDIA;7582,490834351739;
Sevilla;De 68 años;Ambos sexos;Confirmados PDIA 14 días;113;
Sevilla;De 68 años;Ambos sexos;Tasa PDIA 14 dias;627,7080324408399;
Sevilla;De 68 años;Ambos sexos;Confirmados PDIA 7 días;70;
Sevilla;De 68 años;Ambos sexos;Tasa PDIA 7 dias;388,84568381290967;
Sevilla;De 68 años;Ambos sexos;Fallecidos;56;
Sevilla;De 68 años;Ambos sexos;Tasa_Mortalidad;311,07654705032775;
Sevilla;De 68 años;Ambos sexos;Total Confirmados;1372;
Sevilla;De 68 años;Ambos sexos;Tasa_total;7621,37540273303;
Sevilla;De 69 años;Ambos sexos;Confirmados PDIA;1239;
Sevilla;De 69 años;Ambos sexos;Tasa_PDIA;7911,877394636015;
Sevilla;De 69 años;Ambos sexos;Confirmados PDIA 14 días;115;
Sevilla;De 69 años;Ambos sexos;Tasa PDIA 14 dias;734,3550446998723;
Sevilla;De 69 años;Ambos sexos;Confirmados PDIA 7 días;74;
Sevilla;De 69 años;Ambos sexos;Tasa PDIA 7 dias;472,5415070242656;
Sevilla;De 69 años;Ambos sexos;Fallecidos;43;
Sevilla;De 69 años;Ambos sexos;Tasa_Mortalidad;274,58492975734356;
Sevilla;De 69 años;Ambos sexos;Total Confirmados;1243;
Sevilla;De 69 años;Ambos sexos;Tasa_total;7937,420178799489;
Sevilla;De 70 a 79 años;Ambos sexos;Confirmados PDIA;9863;
Sevilla;De 70 a 79 años;Ambos sexos;Tasa_PDIA;6669,23617872985;
Sevilla;De 70 a 79 años;Ambos sexos;Confirmados PDIA 14 días;597;
Sevilla;De 70 a 79 años;Ambos sexos;Tasa PDIA 14 dias;403,6838688737423;
Sevilla;De 70 a 79 años;Ambos sexos;Confirmados PDIA 7 días;366;
Sevilla;De 70 a 79 años;Ambos sexos;Tasa PDIA 7 dias;247,48458292762092;
Sevilla;De 70 a 79 años;Ambos sexos;Fallecidos;609;
Sevilla;De 70 a 79 años;Ambos sexos;Tasa_Mortalidad;411,79811749432;
Sevilla;De 70 a 79 años;Ambos sexos;Total Confirmados;9921;
Sevilla;De 70 a 79 años;Ambos sexos;Tasa_total;6708,455047062642;
Sevilla;De 80 y más años;Ambos sexos;Confirmados PDIA;7365;
Sevilla;De 80 y más años;Ambos sexos;Tasa_PDIA;8266,271591636081;
Sevilla;De 80 y más años;Ambos sexos;Confirmados PDIA 14 días;346;
Sevilla;De 80 y más años;Ambos sexos;Tasa PDIA 14 dias;388,3407971087691;
Sevilla;De 80 y más años;Ambos sexos;Confirmados PDIA 7 días;229;
