Lugar de residencia;Medida;Valor;
Alhama de Granada;Total Confirmados ;416;
Alhama de Granada;Tasa total confirmados;3475,3550543024226;
Alhama de Granada;Curados;338;
Alhama de Granada;Fallecidos;4;
Armilla;Población;42923;
Armilla;Confirmados PDIA;2797;
Armilla;Tasa PDIA;6516,31992172029;
Armilla;Confirmados PDIA 14 días;220;
Armilla;Tasa PDIA 14 dias;512,5457214081028;
Armilla;Confirmados PDIA 7 días;91;
Armilla;Tasa PDIA 7 dias;212,0075484006244;
Armilla;Total Confirmados ;2850;
Armilla;Tasa total confirmados;6639,796845514061;
Armilla;Curados;2161;
Armilla;Fallecidos;46;
Atarfe;Población;18960;
Atarfe;Confirmados PDIA;1388;
Atarfe;Tasa PDIA;7320,675105485232;
Atarfe;Confirmados PDIA 14 días;124;
Atarfe;Tasa PDIA 14 dias;654,0084388185653;
Atarfe;Confirmados PDIA 7 días;55;
Atarfe;Tasa PDIA 7 dias;290,084388185654;
Atarfe;Total Confirmados ;1398;
Atarfe;Tasa total confirmados;7373,4177215189875;
Atarfe;Curados;1088;
Atarfe;Fallecidos;44;
Cenes de la Vega;Población;13774;
Cenes de la Vega;Confirmados PDIA;821;
Cenes de la Vega;Tasa PDIA;5960,505299840279;
Cenes de la Vega;Confirmados PDIA 14 días;49;
Cenes de la Vega;Tasa PDIA 14 dias;355,7427036445477;
Cenes de la Vega;Confirmados PDIA 7 días;18;
Cenes de la Vega;Tasa PDIA 7 dias;130,68099317554814;
Cenes de la Vega;Total Confirmados ;829;
Cenes de la Vega;Tasa total confirmados;6018,585741251633;
Cenes de la Vega;Curados;639;
Cenes de la Vega;Fallecidos;18;
Churriana de la Vega;Población;59703;
Churriana de la Vega;Confirmados PDIA;4423;
Churriana de la Vega;Tasa PDIA;7408,337939467029;
Churriana de la Vega;Confirmados PDIA 14 días;409;
Churriana de la Vega;Tasa PDIA 14 dias;685,0577022930171;
Churriana de la Vega;Confirmados PDIA 7 días;125;
Churriana de la Vega;Tasa PDIA 7 dias;209,36971341473628;
Churriana de la Vega;Total Confirmados ;4455;
Churriana de la Vega;Tasa total confirmados;7461,9365861012;
Churriana de la Vega;Curados;3270;
Churriana de la Vega;Fallecidos;74;
Huétor-Tájar;Población;18158;
Huétor-Tájar;Confirmados PDIA;1323;
Huétor-Tájar;Tasa PDIA;7286,044718581342;
Huétor-Tájar;Confirmados PDIA 14 días;110;
Huétor-Tájar;Tasa PDIA 14 dias;605,7935896023791;
Huétor-Tájar;Confirmados PDIA 7 días;35;
Huétor-Tájar;Tasa PDIA 7 dias;192,75250578257518;
Huétor-Tájar;Total Confirmados ;1328;
Huétor-Tájar;Tasa total confirmados;7313,580790835996;
Huétor-Tájar;Curados;1017;
Huétor-Tájar;Fallecidos;28;
Íllora;Población;10065;
Íllora;Confirmados PDIA;877;
Íllora;Tasa PDIA;8713,363139592648;
Íllora;Confirmados PDIA 14 días;61;
Íllora;Tasa PDIA 14 dias;606,060606060606;
Íllora;Confirmados PDIA 7 días;11;
Íllora;Tasa PDIA 7 dias;109,2896174863388;
Íllora;Total Confirmados ;879;
Íllora;Tasa total confirmados;8733,233979135619;
Íllora;Curados;638;
Íllora;Fallecidos;24;
Iznalloz;Población;16128;
Iznalloz;Confirmados PDIA;1182;
Iznalloz;Tasa PDIA;7328,869047619048;
Iznalloz;Confirmados PDIA 14 días;72;
Iznalloz;Tasa PDIA 14 dias;446,4285714285714;
Iznalloz;Confirmados PDIA 7 días;23;
Iznalloz;Tasa PDIA 7 dias;142,609126984127;
Iznalloz;Total Confirmados ;1190;
Iznalloz;Tasa total confirmados;7378,472222222223;
Iznalloz;Curados;825;
Iznalloz;Fallecidos;33;
La Zubia;Población;64834;
La Zubia;Confirmados PDIA;4917;
La Zubia;Tasa PDIA;7583,983712249745;
La Zubia;Confirmados PDIA 14 días;426;
La Zubia;Tasa PDIA 14 dias;657,0626523120585;
La Zubia;Confirmados PDIA 7 días;121;
La Zubia;Tasa PDIA 7 dias;186,63047166610113;
La Zubia;Total Confirmados ;4994;
La Zubia;Tasa total confirmados;7702,748557855446;
La Zubia;Curados;3652;
La Zubia;Fallecidos;72;
Loja;Población;21304;
Loja;Confirmados PDIA;1790;
Loja;Tasa PDIA;8402,177994742771;
Loja;Confirmados PDIA 14 días;177;
Loja;Tasa PDIA 14 dias;830,8298911002628;
Loja;Confirmados PDIA 7 días;57;
Loja;Tasa PDIA 7 dias;267,55538865940673;
Loja;Total Confirmados ;1794;
Loja;Tasa total confirmados;8420,9538114908;
Loja;Curados;1288;
Loja;Fallecidos;46;
Maracena;Población;22306;
Maracena;Confirmados PDIA;1544;
Maracena;Tasa PDIA;6921,904420335335;
Maracena;Confirmados PDIA 14 días;152;
Maracena;Tasa PDIA 14 dias;681,4310051107326;
Maracena;Confirmados PDIA 7 días;43;
Maracena;Tasa PDIA 7 dias;192,77324486685197;
Maracena;Total Confirmados ;1568;
Maracena;Tasa total confirmados;7029,498789563346;
Maracena;Curados;1110;
Maracena;Fallecidos;30;
Montefrío;Población;7780;
Montefrío;Confirmados PDIA;690;
Montefrío;Tasa PDIA;8868,894601542417;
Montefrío;Confirmados PDIA 14 días;53;
Montefrío;Tasa PDIA 14 dias;681,2339331619537;
Montefrío;Confirmados PDIA 7 días;5;
Montefrío;Tasa PDIA 7 dias;64,26735218508998;
Montefrío;Total Confirmados ;703;
Montefrío;Tasa total confirmados;9035,98971722365;
Montefrío;Curados;388;
Montefrío;Fallecidos;23;
Peligros;Población;16958;
Peligros;Confirmados PDIA;1661;
Peligros;Tasa PDIA;9794,787121122774;
Peligros;Confirmados PDIA 14 días;151;
Peligros;Tasa PDIA 14 dias;890,4351928293431;
Peligros;Confirmados PDIA 7 días;41;
Peligros;Tasa PDIA 7 dias;241,77379407949053;
Peligros;Total Confirmados ;1669;
Peligros;Tasa total confirmados;9841,962495577309;
Peligros;Curados;1199;
Peligros;Fallecidos;43;
Pinos Puente;Población;15582;
Pinos Puente;Confirmados PDIA;1372;
Pinos Puente;Tasa PDIA;8805,03144654088;
Pinos Puente;Confirmados PDIA 14 días;141;
Pinos Puente;Tasa PDIA 14 dias;904,8902579899884;
Pinos Puente;Confirmados PDIA 7 días;37;
Pinos Puente;Tasa PDIA 7 dias;237,4534719548197;
Pinos Puente;Total Confirmados ;1377;
Pinos Puente;Tasa total confirmados;8837,119753561801;
Pinos Puente;Curados;878;
Pinos Puente;Fallecidos;34;
Santa Fe;Población;33337;
Santa Fe;Confirmados PDIA;3049;
Santa Fe;Tasa PDIA;9145,993940666525;
Santa Fe;Confirmados PDIA 14 días;320;
Santa Fe;Tasa PDIA 14 dias;959,8944116147223;
Santa Fe;Confirmados PDIA 7 días;85;
Santa Fe;Tasa PDIA 7 dias;254,97195308516064;
Santa Fe;Total Confirmados ;3068;
Santa Fe;Tasa total confirmados;9202,987671356152;
Santa Fe;Curados;2108;
Santa Fe;Fallecidos;81;
Valle de Lecrín;Población;22654;
Valle de Lecrín;Confirmados PDIA;1493;
Valle de Lecrín;Tasa PDIA;6590,447603072305;
Valle de Lecrín;Confirmados PDIA 14 días;109;
Valle de Lecrín;Tasa PDIA 14 dias;481,1512315705836;
Valle de Lecrín;Confirmados PDIA 7 días;25;
Valle de Lecrín;Tasa PDIA 7 dias;110,3557870574733;
Valle de Lecrín;Total Confirmados ;1502;
Valle de Lecrín;Tasa total confirmados;6630,175686412995;
Valle de Lecrín;Curados;1028;
Valle de Lecrín;Fallecidos;23;
Municipios de Granada sin especificar;Población;;
Municipios de Granada sin especificar;Confirmados PDIA;690;
Municipios de Granada sin especificar;Tasa PDIA;-;
Municipios de Granada sin especificar;Confirmados PDIA 14 días;21;
Municipios de Granada sin especificar;Tasa PDIA 14 dias;-;
Municipios de Granada sin especificar;Confirmados PDIA 7 días;3;
Municipios de Granada sin especificar;Tasa PDIA 7 dias;-;
Municipios de Granada sin especificar;Total Confirmados ;693;
Municipios de Granada sin especificar;Tasa total confirmados;-;
Municipios de Granada sin especificar;Curados;560;
Municipios de Granada sin especificar;Fallecidos;18;
Huelva;Población;513170;
Huelva;Confirmados PDIA;23330;
Huelva;Tasa PDIA;4546,251729446382;
Huelva;Confirmados PDIA 14 días;4012;
Huelva;Tasa PDIA 14 dias;781,8071983942942;
Huelva;Confirmados PDIA 7 días;1417;
Huelva;Tasa PDIA 7 dias;276,12681957246133;
Huelva;Total Confirmados ;23560;
Huelva;Tasa total confirmados;4591,071184987431;
Huelva;Curados;12325;
Huelva;Fallecidos;219;
Sierra de Huelva-Andévalo Central;Población;67391;
Sierra de Huelva-Andévalo Central;Confirmados PDIA;2288;
Sierra de Huelva-Andévalo Central;Tasa PDIA;3395,1121069579026;
Sierra de Huelva-Andévalo Central;Confirmados PDIA 14 días;239;
Sierra de Huelva-Andévalo Central;Tasa PDIA 14 dias;354,64676292086483;
Sierra de Huelva-Andévalo Central;Confirmados PDIA 7 días;70;
Sierra de Huelva-Andévalo Central;Tasa PDIA 7 dias;103,87143683874702;
Sierra de Huelva-Andévalo Central;Total Confirmados ;2322;
Sierra de Huelva-Andévalo Central;Tasa total confirmados;3445,563947708151;
Sierra de Huelva-Andévalo Central;Curados;1429;
Sierra de Huelva-Andévalo Central;Fallecidos;33;
Aracena;Población;15104;
Aracena;Confirmados PDIA;568;
Aracena;Tasa PDIA;3760,5932203389825;
Aracena;Confirmados PDIA 14 días;49;
Aracena;Tasa PDIA 14 dias;324,41737288135596;
Aracena;Confirmados PDIA 7 días;18;
Aracena;Tasa PDIA 7 dias;119,17372881355934;
Aracena;Total Confirmados ;578;
Aracena;Tasa total confirmados;3826,8008474576272;
Aracena;Curados;390;
Aracena;Fallecidos;15;
Calañas;Población;6348;
Calañas;Confirmados PDIA;322;
Calañas;Tasa PDIA;5072,463768115942;
Calañas;Confirmados PDIA 14 días;44;
Calañas;Tasa PDIA 14 dias;693,1316950220541;
Calañas;Confirmados PDIA 7 días;10;
Calañas;Tasa PDIA 7 dias;157,52993068683048;
Calañas;Total Confirmados ;324;
Calañas;Tasa total confirmados;5103,969754253309;
Calañas;Curados;131;
Calañas;Fallecidos;5;
Cortegana;Población;13659;
Cortegana;Confirmados PDIA;424;
Cortegana;Tasa PDIA;3104,1803938794933;
Cortegana;Confirmados PDIA 14 días;31;
Cortegana;Tasa PDIA 14 dias;226,95658540156674;
Cortegana;Confirmados PDIA 7 días;9;
Cortegana;Tasa PDIA 7 dias;65,89062156819679;
Cortegana;Total Confirmados ;432;
Cortegana;Tasa total confirmados;3162,7498352734465;
Cortegana;Curados;317;
Cortegana;Fallecidos;3;
Cumbres Mayores;Población;4212;
Cumbres Mayores;Confirmados PDIA;148;
Cumbres Mayores;Tasa PDIA;3513,7701804368467;
Cumbres Mayores;Confirmados PDIA 14 días;10;
Cumbres Mayores;Tasa PDIA 14 dias;237,41690408357073;
Cumbres Mayores;Confirmados PDIA 7 días;3;
Cumbres Mayores;Tasa PDIA 7 dias;71,22507122507123;
Cumbres Mayores;Total Confirmados ;149;
Cumbres Mayores;Tasa total confirmados;3537,5118708452046;
Cumbres Mayores;Curados;40;
Cumbres Mayores;Fallecidos;2;
Minas de Riotinto;Población;15318;
Minas de Riotinto;Confirmados PDIA;416;
Minas de Riotinto;Tasa PDIA;2715,7592374983683;
Minas de Riotinto;Confirmados PDIA 14 días;44;
Minas de Riotinto;Tasa PDIA 14 dias;287,24376550463506;
Minas de Riotinto;Confirmados PDIA 7 días;11;
Minas de Riotinto;Tasa PDIA 7 dias;71,81094137615877;
Minas de Riotinto;Total Confirmados ;417;
Minas de Riotinto;Tasa total confirmados;2722,2875048962005;
Minas de Riotinto;Curados;256;
Minas de Riotinto;Fallecidos;8;
Valverde del Camino;Población;12750;
Valverde del Camino;Confirmados PDIA;410;
Valverde del Camino;Tasa PDIA;3215,686274509804;
Valverde del Camino;Confirmados PDIA 14 días;61;
Valverde del Camino;Tasa PDIA 14 dias;478,43137254901956;
Valverde del Camino;Confirmados PDIA 7 días;19;
Valverde del Camino;Tasa PDIA 7 dias;149,01960784313727;
Valverde del Camino;Total Confirmados ;422;
Valverde del Camino;Tasa total confirmados;3309,8039215686276;
Valverde del Camino;Curados;295;
Valverde del Camino;Fallecidos;0;
Condado-Campiña;Población;156231;
Condado-Campiña;Confirmados PDIA;6458;
Condado-Campiña;Tasa PDIA;4133,622648514059;
Condado-Campiña;Confirmados PDIA 14 días;1227;
Condado-Campiña;Tasa PDIA 14 dias;785,375501661002;
Condado-Campiña;Confirmados PDIA 7 días;441;
Condado-Campiña;Tasa PDIA 7 dias;282,27432455786624;
Condado-Campiña;Total Confirmados ;6520;
Condado-Campiña;Tasa total confirmados;4173,307474188861;
Condado-Campiña;Curados;3616;
Condado-Campiña;Fallecidos;82;
Almonte;Población;24507;
Almonte;Confirmados PDIA;743;
Almonte;Tasa PDIA;3031,786836414086;
Almonte;Confirmados PDIA 14 días;139;
Almonte;Tasa PDIA 14 dias;567,1848859509528;
Almonte;Confirmados PDIA 7 días;55;
Almonte;Tasa PDIA 7 dias;224,42567429713958;
Almonte;Total Confirmados ;747;
Almonte;Tasa total confirmados;3048,1087036356957;
Almonte;Curados;458;
Almonte;Fallecidos;6;
Bollullos Par del Condado;Población;14387;
Bollullos Par del Condado;Confirmados PDIA;547;
Bollullos Par del Condado;Tasa PDIA;3802,04351150344;
Bollullos Par del Condado;Confirmados PDIA 14 días;173;
Bollullos Par del Condado;Tasa PDIA 14 dias;1202,474456106207;
Bollullos Par del Condado;Confirmados PDIA 7 días;63;
Bollullos Par del Condado;Tasa PDIA 7 dias;437,8953221658441;
Bollullos Par del Condado;Total Confirmados ;553;
Bollullos Par del Condado;Tasa total confirmados;3843,7478279001875;
Bollullos Par del Condado;Curados;265;
Bollullos Par del Condado;Fallecidos;4;
Campiña Norte;Población;24875;
Campiña Norte;Confirmados PDIA;865;
Campiña Norte;Tasa PDIA;3477,386934673367;
Campiña Norte;Confirmados PDIA 14 días;172;
Campiña Norte;Tasa PDIA 14 dias;691,4572864321608;
Campiña Norte;Confirmados PDIA 7 días;69;
Campiña Norte;Tasa PDIA 7 dias;277,38693467336685;
Campiña Norte;Total Confirmados ;874;
Campiña Norte;Tasa total confirmados;3513,56783919598;
Campiña Norte;Curados;463;
Campiña Norte;Fallecidos;20;
Campiña Sur;Población;33609;
Campiña Sur;Confirmados PDIA;1172;
Campiña Sur;Tasa PDIA;3487,161177065667;
Campiña Sur;Confirmados PDIA 14 días;194;
Campiña Sur;Tasa PDIA 14 dias;577,2263381832247;
Campiña Sur;Confirmados PDIA 7 días;73;
Campiña Sur;Tasa PDIA 7 dias;217,20372519265672;
Campiña Sur;Total Confirmados ;1182;
Campiña Sur;Tasa total confirmados;3516,915112023565;
Campiña Sur;Curados;693;
Campiña Sur;Fallecidos;9;
Condado Occidental;Población;18115;
Condado Occidental;Confirmados PDIA;614;
Condado Occidental;Tasa PDIA;3389,4562517250897;
Condado Occidental;Confirmados PDIA 14 días;165;
Condado Occidental;Tasa PDIA 14 dias;910,8473640629312;
Condado Occidental;Confirmados PDIA 7 días;52;
Condado Occidental;Tasa PDIA 7 dias;287,0549268561965;
Condado Occidental;Total Confirmados ;620;
Condado Occidental;Tasa total confirmados;3422,577974054651;
Condado Occidental;Curados;310;
Condado Occidental;Fallecidos;4;
Gibraleón;Población;16498;
Gibraleón;Confirmados PDIA;683;
Gibraleón;Tasa PDIA;4139,895744938781;
Gibraleón;Confirmados PDIA 14 días;120;
Gibraleón;Tasa PDIA 14 dias;727,3608922293611;
Gibraleón;Confirmados PDIA 7 días;42;
Gibraleón;Tasa PDIA 7 dias;254,5763122802764;
Gibraleón;Total Confirmados ;690;
Gibraleón;Tasa total confirmados;4182,325130318826;
Gibraleón;Curados;392;
Gibraleón;Fallecidos;11;
La Palma del Condado;Población;24240;
La Palma del Condado;Confirmados PDIA;1834;
La Palma del Condado;Tasa PDIA;7566,006600660066;
La Palma del Condado;Confirmados PDIA 14 días;264;
La Palma del Condado;Tasa PDIA 14 dias;1089,108910891089;
La Palma del Condado;Confirmados PDIA 7 días;87;
La Palma del Condado;Tasa PDIA 7 dias;358,91089108910893;
La Palma del Condado;Total Confirmados ;1854;
La Palma del Condado;Tasa total confirmados;7648,514851485148;
La Palma del Condado;Curados;1035;
La Palma del Condado;Fallecidos;28;
Huelva-Costa;Población;289548;
Huelva-Costa;Confirmados PDIA;14169;
Huelva-Costa;Tasa PDIA;4893,489162418667;
Huelva-Costa;Confirmados PDIA 14 días;2399;
Huelva-Costa;Tasa PDIA 14 dias;828,5327475927999;
Huelva-Costa;Confirmados PDIA 7 días;845;
Huelva-Costa;Tasa PDIA 7 dias;291,8341691187644;
Huelva-Costa;Total Confirmados ;14301;
Huelva-Costa;Tasa total confirmados;4939,0774586597045;
Huelva-Costa;Curados;7126;
Huelva-Costa;Fallecidos;102;
Aljaraque;Población;21474;
Aljaraque;Confirmados PDIA;900;
Aljaraque;Tasa PDIA;4191,1148365465215;
Aljaraque;Confirmados PDIA 14 días;118;
Aljaraque;Tasa PDIA 14 dias;549,5017230138773;
Aljaraque;Confirmados PDIA 7 días;50;
Aljaraque;Tasa PDIA 7 dias;232,8397131414734;
Aljaraque;Total Confirmados ;910;
Aljaraque;Tasa total confirmados;4237,682779174816;
Aljaraque;Curados;493;
Aljaraque;Fallecidos;11;
Andévalo Occidental;Población;14923;
Andévalo Occidental;Confirmados PDIA;540;
Andévalo Occidental;Tasa PDIA;3618,575353481204;
Andévalo Occidental;Confirmados PDIA 14 días;97;
Andévalo Occidental;Tasa PDIA 14 dias;650,0033505327348;
Andévalo Occidental;Confirmados PDIA 7 días;37;
Andévalo Occidental;Tasa PDIA 7 dias;247,93942236815653;
Andévalo Occidental;Total Confirmados ;548;
Andévalo Occidental;Tasa total confirmados;3672,1838772364804;
Andévalo Occidental;Curados;245;
Andévalo Occidental;Fallecidos;13;
Ayamonte;Población;21104;
Ayamonte;Confirmados PDIA;1136;
Ayamonte;Tasa PDIA;5382,865807429872;
Ayamonte;Confirmados PDIA 14 días;274;
Ayamonte;Tasa PDIA 14 dias;1298,3320697498104;
Ayamonte;Confirmados PDIA 7 días;98;
Ayamonte;Tasa PDIA 7 dias;464,36694465504166;
Ayamonte;Total Confirmados ;1146;
Ayamonte;Tasa total confirmados;5430,250189537528;
Ayamonte;Curados;394;
Ayamonte;Fallecidos;4;
Cartaya;Población;20083;
Cartaya;Confirmados PDIA;843;
Cartaya;Tasa PDIA;4197,580042822287;
Cartaya;Confirmados PDIA 14 días;135;
Cartaya;Tasa PDIA 14 dias;672,2103271423592;
Cartaya;Confirmados PDIA 7 días;42;
Cartaya;Tasa PDIA 7 dias;209,13210177762286;
Cartaya;Total Confirmados ;850;
Cartaya;Tasa total confirmados;4232,435393118558;
Cartaya;Curados;474;
Cartaya;Fallecidos;4;
Huelva (zbs);Población;143837;
Huelva (zbs);Confirmados PDIA;6176;
Huelva (zbs);Tasa PDIA;4293,749174412703;
Huelva (zbs);Confirmados PDIA 14 días;958;
Huelva (zbs);Tasa PDIA 14 dias;666,0316886475663;
Huelva (zbs);Confirmados PDIA 7 días;321;
Huelva (zbs);Tasa PDIA 7 dias;223,1692818954789;
Huelva (zbs);Total Confirmados ;6249;
Huelva (zbs);Tasa total confirmados;4344,501067180211;
Huelva (zbs);Curados;3520;
Huelva (zbs);Fallecidos;57;
Isla Cristina;Población;21393;
Isla Cristina;Confirmados PDIA;1919;
Isla Cristina;Tasa PDIA;8970,223905015659;
Isla Cristina;Confirmados PDIA 14 días;297;
Isla Cristina;Tasa PDIA 14 dias;1388,3045856121162;
Isla Cristina;Confirmados PDIA 7 días;118;
Isla Cristina;Tasa PDIA 7 dias;551,5822932735007;
Isla Cristina;Total Confirmados ;1929;
Isla Cristina;Tasa total confirmados;9016,968167157482;
Isla Cristina;Curados;655;
Isla Cristina;Fallecidos;7;
Lepe;Población;31379;
Lepe;Confirmados PDIA;2044;
Lepe;Tasa PDIA;6513,910577137576;
Lepe;Confirmados PDIA 14 días;397;
Lepe;Tasa PDIA 14 dias;1265,1773479078365;
Lepe;Confirmados PDIA 7 días;149;
Lepe;Tasa PDIA 7 dias;474,83986105357087;
Lepe;Total Confirmados ;2051;
Lepe;Tasa total confirmados;6536,218490072979;
Lepe;Curados;1091;
Lepe;Fallecidos;4;
Punta Umbría;Población;15355;
Punta Umbría;Confirmados PDIA;611;
Punta Umbría;Tasa PDIA;3979,1598827743405;
Punta Umbría;Confirmados PDIA 14 días;123;
Punta Umbría;Tasa PDIA 14 dias;801,0420058612829;
Punta Umbría;Confirmados PDIA 7 días;30;
Punta Umbría;Tasa PDIA 7 dias;195,3760989905568;
Punta Umbría;Total Confirmados ;618;
Punta Umbría;Tasa total confirmados;4024,7476392054705;
Punta Umbría;Curados;254;
Punta Umbría;Fallecidos;2;
Municipios de Huelva sin especificar;Población;;
Municipios de Huelva sin especificar;Confirmados PDIA;415;
Municipios de Huelva sin especificar;Tasa PDIA;-;
Municipios de Huelva sin especificar;Confirmados PDIA 14 días;147;
Municipios de Huelva sin especificar;Tasa PDIA 14 dias;-;
Municipios de Huelva sin especificar;Confirmados PDIA 7 días;61;
Municipios de Huelva sin especificar;Tasa PDIA 7 dias;-;
Municipios de Huelva sin especificar;Total Confirmados ;417;
Municipios de Huelva sin especificar;Tasa total confirmados;-;
Municipios de Huelva sin especificar;Curados;154;
Municipios de Huelva sin especificar;Fallecidos;2;
Jaén;Población;631381;
Jaén;Confirmados PDIA;38354;
Jaén;Tasa PDIA;6074,620553991964;
Jaén;Confirmados PDIA 14 días;3625;
Jaén;Tasa PDIA 14 dias;574,1382778385793;
Jaén;Confirmados PDIA 7 días;1343;
Jaén;Tasa PDIA 7 dias;212,7083330033688;
Jaén;Total Confirmados ;38954;
Jaén;Tasa total confirmados;6169,650337910073;
Jaén;Curados;27858;
Jaén;Fallecidos;783;
Jaén Sur;Población;90904;
Jaén Sur;Confirmados PDIA;4536;
Jaén Sur;Tasa PDIA;4989,879433248262;
Jaén Sur;Confirmados PDIA 14 días;417;
Jaén Sur;Tasa PDIA 14 dias;458,7256886385637;
Jaén Sur;Confirmados PDIA 7 días;186;
Jaén Sur;Tasa PDIA 7 dias;204,61145824166152;
Jaén Sur;Total Confirmados ;4585;
Jaén Sur;Tasa total confirmados;5043,782451817302;
Jaén Sur;Curados;3659;
Jaén Sur;Fallecidos;102;
Alcalá la Real;Población;27343;
Alcalá la Real;Confirmados PDIA;1465;
Alcalá la Real;Tasa PDIA;5357,861244194127;
Alcalá la Real;Confirmados PDIA 14 días;161;
Alcalá la Real;Tasa PDIA 14 dias;588,8161503858391;
Alcalá la Real;Confirmados PDIA 7 días;78;
Alcalá la Real;Tasa PDIA 7 dias;285,2649672676736;
Alcalá la Real;Total Confirmados ;1476;
Alcalá la Real;Tasa total confirmados;5398,090919065208;
Alcalá la Real;Curados;1183;
Alcalá la Real;Fallecidos;49;
Alcaudete;Población;10483;
Alcaudete;Confirmados PDIA;484;
Alcaudete;Tasa PDIA;4616,998950682057;
Alcaudete;Confirmados PDIA 14 días;28;
Alcaudete;Tasa PDIA 14 dias;267,09911284937516;
Alcaudete;Confirmados PDIA 7 días;8;
Alcaudete;Tasa PDIA 7 dias;76,31403224267862;
Alcaudete;Total Confirmados ;487;
Alcaudete;Tasa total confirmados;4645,616712773061;
Alcaudete;Curados;436;
Alcaudete;Fallecidos;9;
Martos;Población;28056;
Martos;Confirmados PDIA;1272;
Martos;Tasa PDIA;4533,789563729683;
Martos;Confirmados PDIA 14 días;124;
Martos;Tasa PDIA 14 dias;441,9731964642144;
Martos;Confirmados PDIA 7 días;52;
Martos;Tasa PDIA 7 dias;185,34359851725122;
Martos;Total Confirmados ;1287;
Martos;Tasa total confirmados;4587,254063301967;
Martos;Curados;996;
Martos;Fallecidos;18;
Porcuna;Población;10422;
Porcuna;Confirmados PDIA;455;
Porcuna;Tasa PDIA;4365,764728459029;
Porcuna;Confirmados PDIA 14 días;49;
Porcuna;Tasa PDIA 14 dias;470,1592784494338;
Porcuna;Confirmados PDIA 7 días;28;
Porcuna;Tasa PDIA 7 dias;268,66244482824794;
Porcuna;Total Confirmados ;462;
Porcuna;Tasa total confirmados;4432,930339666092;
Porcuna;Curados;387;
Porcuna;Fallecidos;13;
Torredonjimeno;Población;14600;
Torredonjimeno;Confirmados PDIA;860;
Torredonjimeno;Tasa PDIA;5890,41095890411;
Torredonjimeno;Confirmados PDIA 14 días;55;
Torredonjimeno;Tasa PDIA 14 dias;376,7123287671233;
Torredonjimeno;Confirmados PDIA 7 días;20;
Torredonjimeno;Tasa PDIA 7 dias;136,986301369863;
Torredonjimeno;Total Confirmados ;873;
Torredonjimeno;Tasa total confirmados;5979,45205479452;
Torredonjimeno;Curados;657;
Torredonjimeno;Fallecidos;13;
Jaén (distrito);Población;196573;
Jaén (distrito);Confirmados PDIA;13570;
Jaén (distrito);Tasa PDIA;6903,287837088512;
Jaén (distrito);Confirmados PDIA 14 días;1131;
Jaén (distrito);Tasa PDIA 14 dias;575,3587725679519;
Jaén (distrito);Confirmados PDIA 7 días;399;
Jaén (distrito);Tasa PDIA 7 dias;202,97802851866734;
Jaén (distrito);Total Confirmados ;13817;
Jaén (distrito);Tasa total confirmados;7028,940902361973;
Jaén (distrito);Curados;10016;
Jaén (distrito);Fallecidos;285;
Cambil;Población;7698;
Cambil;Confirmados PDIA;381;
Cambil;Tasa PDIA;4949,33749025721;
Cambil;Confirmados PDIA 14 días;27;
Cambil;Tasa PDIA 14 dias;350,7404520654716;
Cambil;Confirmados PDIA 7 días;14;
Cambil;Tasa PDIA 7 dias;181,86541958950377;
Cambil;Total Confirmados ;385;
Cambil;Tasa total confirmados;5001,299038711353;
Cambil;Curados;286;
Cambil;Fallecidos;10;
Huelma;Población;9095;
Huelma;Confirmados PDIA;579;
Huelma;Tasa PDIA;6366,135239142385;
Huelma;Confirmados PDIA 14 días;64;
Huelma;Tasa PDIA 14 dias;703,6833424958769;
Huelma;Confirmados PDIA 7 días;19;
Huelma;Tasa PDIA 7 dias;208,90599230346342;
Huelma;Total Confirmados ;585;
Huelma;Tasa total confirmados;6432,105552501374;
Huelma;Curados;415;
Huelma;Fallecidos;15;
Jaén (zbs);Población;128794;
Jaén (zbs);Confirmados PDIA;8649;
Jaén (zbs);Tasa PDIA;6715,374939826389;
Jaén (zbs);Confirmados PDIA 14 días;754;
Jaén (zbs);Tasa PDIA 14 dias;585,430998338432;
Jaén (zbs);Confirmados PDIA 7 días;267;
Jaén (zbs);Tasa PDIA 7 dias;207,30779384132802;
Jaén (zbs);Total Confirmados ;8834;
Jaén (zbs);Tasa total confirmados;6859,0151715142;
Jaén (zbs);Curados;6513;
Jaén (zbs);Fallecidos;194;
Mancha Real;Población;17855;
Mancha Real;Confirmados PDIA;1045;
Mancha Real;Tasa PDIA;5852,702324278914;
Mancha Real;Confirmados PDIA 14 días;87;
Mancha Real;Tasa PDIA 14 dias;487,25847101652204;
Mancha Real;Confirmados PDIA 7 días;35;
Mancha Real;Tasa PDIA 7 dias;196,02352282273873;
Mancha Real;Total Confirmados ;1056;
Mancha Real;Tasa total confirmados;5914,30971716606;
Mancha Real;Curados;838;
Mancha Real;Fallecidos;15;
Mengíbar;Población;15718;
Mengíbar;Confirmados PDIA;993;
Mengíbar;Tasa PDIA;6317,597658735208;
Mengíbar;Confirmados PDIA 14 días;79;
Mengíbar;Tasa PDIA 14 dias;502,6084743606057;
Mengíbar;Confirmados PDIA 7 días;31;
Mengíbar;Tasa PDIA 7 dias;197,22611019213642;
Mengíbar;Total Confirmados ;1014;
Mengíbar;Tasa total confirmados;6451,202443058914;
Mengíbar;Curados;717;
Mengíbar;Fallecidos;18;
Torre del Campo;Población;17413;
